ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,dividendRate,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice,MF_Rank_EY,MF_Rank_ROC,MF_Rank,clusterno_kmeans
KWC.bk,SET,2025-04-03,Real Estate Services,Real Estate,1797538944.0,41.225,0.25892,2.4604874,0.589,0.115430005,4.545,15.67,12.5,611564206.0,264026779.0,104493806.0,2024-12-31,117111916.0,0.1365,0.0891953879178043,340.0,330.0,0.0581315950615643,0.1193408883715265,0.0651512538245179,19.06668793873644,21.69751116783663,1.0303030303030305,0.12125,171.0,341.0,512.0,1
KYE.bk,SET,2025-04-03,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1961579008.0,198.738,0.12083,0.64452004,0.175,0.08156,9.119,37.75,18.65,4130512000.0,5809520000.0,10273670295.0,2024-12-31,59938905.0,0.0109,0.0623402642887665,297.0,289.0,5.237449143317912,1.0335651127682486,0.0305564571987915,2.6029668874172187,7.867549668874172,1.027681660899654,0.6691515151515152,449.0,448.0,897.0,1
LALIN.bk,SET,2025-04-03,Real Estate - Development,Real Estate,10730941440.0,0.058,0.16014999,0.5053975,63.383,0.06311,3.068,0.64,0.35,3263889105.06,9478092714.39,737556603.08,2024-12-31,-511566916.61,0.1121,0.3057892102394239,5.199999809265137,6.337731838226318,0.0687317703860286,0.0578839786095249,-0.0476721375724887,8.034374701976777,8.124999701976776,0.820482775541417,0.0111538465629668,215.0,262.0,477.0,1
LANNA.bk,SET,2025-04-03,Thermal Coal,Energy,8143582720.0,7.245,0.079679996,0.9185057,14.095,0.24823,3.27,3.17,2.4,5923563427.0,6087026735.0,4283307221.0,2024-12-31,3940266836.0,0.495,0.0600662383372711,15.0,16.299999237060547,0.5259733176750981,0.3566275397983228,0.4838493045969821,2.446372239747634,4.73186119873817,0.9202454418461076,0.483,438.0,446.0,884.0,1
LH.bk,SET,2025-04-03,Real Estate - Development,Real Estate,130049155072.0,0.339,0.19744,0.97957283,158.335,0.10551,1.956,0.46,0.32,72197508796.0,35315155022.0,2752965416.0,2024-12-31,-10041711047.0,0.0515,1.086735649490831,4.239999771118164,6.125,0.0211686528411188,0.0256059641556299,-0.0772147350087783,8.480434285039486,9.217390806778615,0.6922448605907207,0.0799528345046583,51.0,107.0,158.0,0
LHHOTEL.bk,SET,2025-04-03,REIT - Hotel & Motel,Real Estate,23932170240.0,0.266,1.09542,1.0296509,73.413,0.19985001,4.247,2.46,1.55,22986147481.0,411771135.0,2256292925.0,2024-12-31,2024623842.0,0.0504,0.1297845205699944,13.600000381469728,12.987783432006836,0.0942786593264681,0.0964313519518397,0.0845984221947436,5.420325358321027,5.52845543962184,1.0471379086868784,0.0195588229808015,287.0,231.0,518.0,1
LHK.bk,SET,2025-04-03,Steel,Basic Materials,1159752960.0,0.866,0.038680002,0.93473923,5.378,0.09912,2.998,0.27,0.24,524655000.0,1001458000.0,184867259.0,2024-12-31,141674120.0,0.127,0.0961148820493579,3.299999952316284,3.8775510787963863,0.159402273911851,0.121136022692946,0.12215887769754,9.01481463820846,12.222222045615869,0.8510526064664047,0.2624242462161706,386.0,336.0,722.0,1
LHSC.bk,SET,2025-04-03,REIT - Diversified,Real Estate,11581188096.0,1.193,0.50319,1.0080813,34.805,0.102869995,5.392,1.01,1.06,12321092096.0,294299071.0,739744017.0,2024-12-31,-3546267171.0,0.0473,-0.0986794397599672,11.899999618530272,10.6897611618042,0.063874622436665,0.0586382147971012,-0.3062092715880193,10.600989721317102,11.782177840128984,1.1132147330896784,0.1002521040540456,197.0,149.0,346.0,0
LPH.bk,SET,2025-04-03,Medical Care Facilities,Healthcare,3112900352.0,0.243,0.03209,1.3544018,26.702,0.0432,1.434,0.11,0.18,2405051060.65,191953842.4,76042093.69999999,2024-12-31,250937069.57,0.1227,0.1056088136543279,3.5799999237060547,4.626574993133545,0.0244280526522938,0.0292806893089396,0.0806119827795888,30.33636294278232,32.545453851873226,0.7737905316609485,0.0678770964186065,61.0,238.0,299.0,0
LPN.bk,SET,2025-04-03,Real Estate - Development,Real Estate,13122549760.0,0.302,0.013830001,0.2515877,87.953,0.01007,2.179,0.08,0.1,6780967309.8,9416271954.02,337414087.0,2024-12-31,2462295811.92,0.0375,0.369271287999932,2.0999999046325684,3.2438530921936035,0.02571254010623,0.020831580092398,0.1876385197201188,22.474998807907102,26.249998807907104,0.6473782396885542,0.143809530340355,70.0,77.0,147.0,0
LRH.bk,SET,2025-04-03,Lodging,Consumer Cyclical,9808726016.0,9.421,0.18273,0.3927121,29.985,0.08189,1.179,7.58,1.4,23859063082.0,1268212684.0,862632225.0,2024-12-31,710420258.0,0.0043,0.3147240243950193,38.0,38.5,0.0879453889927064,0.0343305113150084,0.0724273730187959,3.770316622691293,5.013192612137203,0.987012987012987,0.2479210526315789,265.0,46.0,311.0,0
LST.bk,SET,2025-04-03,Farm Products,Consumer Defensive,4729422848.0,0.722,0.04409,0.7407407,16.331,0.102419995,2.484,0.63,0.2,3455842405.0,2605217427.0,723520840.0,2024-12-31,97800569.0,0.1273,0.2046501479591492,4.71999979019165,4.661633014678955,0.1529829036762838,0.119372000946121,0.0206791763272675,6.34603141300262,7.492063159034366,1.012520671474761,0.1529661084943997,378.0,333.0,711.0,1
M.bk,SET,2025-04-03,Restaurants,Consumer Cyclical,13594890240.0,7.137,0.09118,1.2515981,20.767,0.10441,2.683,1.57,1.5,12290291981.0,4442433226.0,1775030584.0,2024-12-31,673052871.0,0.0858,1.1582157277974752,18.600000381469727,28.75,0.1305660106601934,0.1060813801721569,0.0495077826387806,7.301274128324666,11.847134000936132,0.6469565350076426,0.3837096695498052,356.0,287.0,643.0,1
MAJOR.bk,SET,2025-04-03,Entertainment,Communication Services,11761715200.0,2.867,0.09583,1.5344148,108.402,0.13445,0.931,0.92,0.2,10862696211.0,-235283651.0,535593327.0,2024-12-31,311115022.0,0.0034,0.5220928944979796,10.5,14.899999618530272,0.0455370086668991,0.050397340272259,0.0264515010531797,8.296739130434782,11.41304347826087,0.704698004618856,0.273047619047619,129.0,65.0,194.0,0
MALEE.bk,SET,2025-04-03,Packaged Foods,Consumer Defensive,4653093888.0,0.403,0.03633,1.4405204,58.9,0.14124,1.368,0.56,0.1,2943552531.0,663398738.0,474685460.0,2024-12-31,288525994.0,0.057,2.191673555871652,6.150000095367432,13.300000190734863,0.1020150187006069,0.1316029590085377,0.062007344133779,10.262500170298985,10.98214302744184,0.462406015576728,0.0655284542684097,310.0,278.0,588.0,1
MANRIN.bk,SET,2025-04-03,Lodging,Consumer Cyclical,771187904.0,1.498,0.13531,1.3865882,46.386,0.123009995,0.818,1.89,0.0,636523956.7,-12271481.83,78166674.88,2024-12-31,115032210.01,0.0066,0.0646455983050781,22.600000381469727,32.0,0.1013587926814785,0.1252164437093791,0.1491623629122689,11.1650795669152,11.957672159507792,0.706250011920929,0.0662831847219014,308.0,210.0,518.0,1
MATCH.bk,SET,2025-04-03,Entertainment,Communication Services,989908544.0,0.035,0.02627,0.6796116,10.992,0.00969,1.62,0.02,0.0,1353111506.0,53819783.0,24863816.0,2024-12-31,47755688.0,-0.002,0.6358968695603685,1.1200000047683716,1.4199999570846558,0.0251172859863708,0.0176723740486803,0.0482425253216119,54.25000023841858,56.00000023841858,0.7887324215613345,0.0312499998669539,66.0,25.0,91.0,0
MBK.bk,SET,2025-04-03,Conglomerates,Industrials,58912096256.0,0.832,0.19909,1.111777,138.549,0.117469996,0.862,1.74,1.0,52606120166.0,-743147491.0,2091521699.0,2024-12-31,3337419768.0,0.0221,0.8632025607919054,16.899999618530273,17.600000381469727,0.0355024151561571,0.0403278406755923,0.0566508404911851,9.234482539385214,9.712643458925443,0.9602272302404916,0.0492307703420147,97.0,82.0,179.0,0
MC.bk,SET,2025-04-03,Apparel Manufacturing,Consumer Cyclical,7160412160.0,2.394,0.17913,2.0529666,29.426,0.19163,3.517,0.93,0.95,2257956000.0,2515021000.0,1015005258.0,2024-12-31,703349648.0,0.1594,0.5811804452318701,10.0,10.823426246643066,0.1417523510266761,0.2126566413372618,0.0982275366673864,8.178494623655913,10.75268817204301,0.9239218498949484,0.2394,370.0,400.0,770.0,1
M-CHAI.bk,SET,2025-04-03,Medical Care Facilities,Healthcare,11318333440.0,1.198,0.010679999,1.3912793,224.341,0.013259999,0.48,0.45,0.25,10416903626.0,-1590488056.0,380059042.0,2024-12-31,377968649.0,0.0585,0.3230579151386477,19.399999618530277,31.128536224365234,0.0335790639156147,0.0430592734939626,0.0333943730323604,40.44888804117839,43.111110263400604,0.6232223538781536,0.0617525785338525,88.0,143.0,231.0,0
MCS.bk,SET,2025-04-03,Steel,Basic Materials,4151314944.0,0.298,0.119320005,0.99472994,14.089,0.18359,2.345,1.42,0.7,1541438893.0,2594460700.0,838736437.0,2024-12-31,-158961676.0,0.1671,0.3110268482220823,7.599999904632568,7.5,0.2020411480011283,0.2027941970398796,-0.0382918853771264,5.142253453966598,5.352112608896175,1.0133333206176758,0.0392105268078167,411.0,399.0,810.0,1
MEGA.bk,SET,2025-04-03,Drug Manufacturers - Specialty & Generic,Healthcare,23007449088.0,4.425,0.13081001,2.6703744,4.974,0.20987,2.613,2.31,1.6,3983440000.0,6312380000.0,3369886000.0,2024-12-31,2144087000.0,0.2939,0.6694541337366473,30.25,37.81766891479492,0.1464693450851807,0.327306227187344,0.0931909918304803,11.17965367965368,13.095238095238097,0.7998906560886856,0.1462809917355371,373.0,441.0,814.0,1
MENA.bk,SET,2025-04-03,Trucking,Industrials,1003963008.0,0.053,0.07914,0.7692308,33.495,0.07216,1.027,0.09,0.03,1232668102.0,5225387.0,52087938.0,2024-12-31,133182431.0,0.049,1.1548625434385655,0.9900000095367432,1.2100000381469729,0.0518823279193968,0.0420778834874379,0.1326567113915017,10.411111217074923,11.000000105963814,0.818181800269078,0.0535353530196435,148.0,131.0,279.0,0
METCO.bk,SET,2025-04-03,Electronic Components,Technology,1542259968.0,106.256,0.023740001,0.5304024,3.47,0.059770003,3.013,18.83,8.0,2339067000.0,4872195000.0,797263244.0,2024-12-31,-567920412.0,0.081,0.1388777222820613,169.0,185.2068023681641,0.5169447826840047,0.110558074855691,-0.3682390931384144,3.3321295804567184,8.975039830058419,0.9124934820917252,0.6287337278106508,437.0,286.0,723.0,1
MFC.bk,SET,2025-04-03,Asset Management,Financial Services,2380840192.0,7.234,0.16518,2.485774,14.849,0.18566,5.094,1.81,1.05,916052914.0,691675326.0,232150091.0,2024-12-31,235420564.0,0.1712,0.2795183542397241,24.700000762939453,26.75,0.0975076327172487,0.1443963508409854,0.0988812961033883,9.649724178419586,13.646409261292517,0.9233645145024094,0.292874484880749,295.0,375.0,670.0,1
MFEC.bk,SET,2025-04-03,Information Technology Services,Technology,2706804480.0,0.835,0.03997,0.9915254,18.023,0.10865,1.378,0.62,0.5,1548574387.0,1477675519.0,329619014.0,2024-12-31,486590174.0,0.0982,0.4456872663401333,5.849999904632568,5.949999809265137,0.1217742236040631,0.1089199584431147,0.1797655418392096,8.088709523600917,9.435483717149303,0.9831932928003037,0.1427350450619272,344.0,301.0,645.0,1
MGC.bk,SET,2025-04-03,Auto & Truck Dealerships,Consumer Cyclical,9853201408.0,1.171,0.00717,0.8672249,203.137,0.03898,0.847,0.13,0.09,8899361800.0,-1132450142.0,452964469.0,2024-12-31,2963608672.0,0.1007,1.1065870875601984,3.1600000858306885,4.105024814605713,0.0459712990979997,0.0583197658149545,0.3007762197567372,15.300000660236064,24.30769296792837,0.7697883030054731,0.3705696101878972,132.0,244.0,376.0,0
MICRO.bk,SET,2025-04-03,Credit Services,Financial Services,2722099968.0,0.553,-0.36408,0.48977396,112.039,-0.06981,2.853,-0.15,0.0,2494763397.0,468841238.0,55849028.0,2024-12-31,1111524132.0,0.0457,1.528076205206277,0.7900000214576721,1.5499999523162842,0.020516890877095,0.0188449658029368,0.4083333253982831,-1.5800001430511472,-5.266666809717814,0.509677448878056,0.6999999809868733,45.0,85.0,130.0,0
MINT.bk,SET,2025-04-03,Lodging,Consumer Cyclical,324061659136.0,2.349,0.04711,2.6709933,180.214,0.09228,0.668,1.06,0.6,305557351567.0,-20474769914.0,19550827748.0,2024-12-31,30579787223.0,0.0321,0.8226223080916881,26.0,28.75,0.0603305796808101,0.0685795239913924,0.0943641012779191,22.312264150943395,24.52830188679245,0.9043478260869564,0.0903461538461538,181.0,141.0,322.0,0
MJD.bk,SET,2025-04-03,Real Estate - Development,Real Estate,12221419520.0,0.317,-0.12194,0.10431017,275.149,-0.06657,1.746,-0.35,0.0,6591535855.0,4735843129.0,31241130.0,2024-12-31,-915375477.0,0.0002,0.2465378231892228,0.550000011920929,1.149999976158142,0.0025562603385699,0.0027580193126872,-0.0748992762667229,-0.6657143197740828,-1.5714286054883686,0.4782608898465714,0.5763636238712913,9.0,13.0,22.0,0
MJLF.bk,SET,2025-04-03,REIT - Retail,Real Estate,1334187392.0,0.542,1.16574,0.40068585,0.946,0.108380005,7.022,1.17,0.78,3616368243.0,78898265.0,231175965.0,2024-12-31,-11629139.0,0.0606,0.1396162709101678,4.480000019073486,4.07769775390625,0.1732709860595055,0.0625600249669461,-0.0087162710948478,3.3658119821140917,3.829059845361954,1.098659167365175,0.1209821423420644,395.0,188.0,583.0,1
ML.bk,SET,2025-04-03,Credit Services,Financial Services,1781731456.0,0.111,-0.41573003,0.19290929,74.227,-0.040009998,6.117,-0.08,0.0,2281765379.0,919971563.0,290733.0,2024-12-31,25952585.0,0.0226,0.780609108012251,0.3600000143051147,0.6800000071525574,0.0001631744217238,9.08047741793523e-05,0.0145659352382225,-3.1125001788139346,-4.500000178813934,0.5294117801742156,0.3083333210812679,1.0,31.0,32.0,0
MODERN.bk,SET,2025-04-03,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1222617088.0,0.919,0.05377,0.70307595,13.636,0.06097,2.641,0.19,0.18,1108133114.0,1270979915.0,114707951.0,2024-12-31,247336794.0,0.0393,0.0742104207219218,2.2799999713897705,2.5999999046325684,0.0938216487613822,0.0482145865294237,0.2023011099939738,7.163157744156687,11.999999849419844,0.8769230980844901,0.4030701804964607,285.0,122.0,407.0,0
MONO.bk,SET,2025-04-03,Entertainment,Communication Services,5757440000.0,0.02,-0.43335998,11.544715,298.841,-0.96266997,0.143,-0.23,0.0,2400037954.0,-1793187056.0,20724586.0,2024-12-31,116739000.0,0.0392,1.3680367602855354,1.309999942779541,1.7300000190734863,0.0035996182331036,0.0341510345758769,0.020276199144064,-5.608695403389309,-5.695651925128439,0.7572253921020884,0.0152671762393853,11.0,101.0,112.0,0
MOSHI.bk,SET,2025-04-03,Department Stores,Consumer Cyclical,12911293440.0,3.499,0.16735001,5.4015636,65.733,0.24110001,2.578,1.58,0.8,2489545311.0,1154427919.0,725367713.0,2024-12-31,712367264.0,0.1593,0.7885462595030469,38.0,44.75,0.0561808711397391,0.1990595614227385,0.0551739659012815,21.83607594936709,24.050632911392405,0.8491620111731844,0.092078947368421,164.0,393.0,557.0,1
MSC.bk,SET,2025-04-03,Electronics & Computer Distribution,Technology,3349932288.0,0.829,0.02865,1.247434,36.818,0.11744001,1.773,0.71,0.5,1473556305.0,1367423054.0,274015436.0,2024-12-31,-104969219.0,0.0854,-0.0745453607159401,7.800000190734863,7.646913051605225,0.0817973058684104,0.0964510478162893,-0.0313347285782511,9.818310127795582,10.9859157615984,1.0200194690454212,0.1062820486831164,251.0,274.0,525.0,1
MST.bk,SET,2025-04-03,Capital Markets,Financial Services,14109083648.0,4.403,0.20151,0.90110385,238.454,0.09314,1.336,0.81,0.54,3019777423.0,2859805866.0,509273298.0,2024-12-31,798094857.0,0.1376,0.1456464991683328,7.949999809265137,9.393684387207031,0.0360954198518903,0.0866172435983328,0.0565660305737241,4.379012110203873,9.814814579339677,0.8463132761935238,0.5538364912749594,99.0,317.0,416.0,0
NAM.bk,SET,2025-04-03,Medical Devices,Healthcare,2347229184.0,1.401,0.16202,1.4261574,16.693,0.090100005,4.102,0.26,0.15,629549960.74,1572509743.12,212328893.98,2024-12-31,-65957239.58999997,0.19,0.2727787614638503,4.21999979019165,4.610095024108887,0.0904593788401022,0.0964228597470848,-0.028100042398757,10.8423068853525,16.23076842381404,0.9153823875913186,0.3319905378327931,277.0,361.0,638.0,1
NC.bk,SET,2025-04-03,Apparel Retail,Consumer Cyclical,477844800.0,0.371,0.02438,0.7709462,35.829,0.02595,1.804,0.08,0.01,337182484.0,207875251.0,10108881.0,2024-12-31,28557580.0,-0.0005,1.2823215924311415,2.380000114440918,3.553460597991944,0.0211551553977358,0.018546440772921,0.0597632955302642,25.112501430511475,29.750001430511475,0.6697696650374717,0.1558823454456644,50.0,28.0,78.0,0
NCAP.bk,SET,2025-04-03,Credit Services,Financial Services,7980983296.0,0.087,0.24025999,0.69480336,109.667,0.05229,4.172,0.18,0.02,5616407824.0,2122399980.0,145170145.0,2024-12-31,-72936428.0,0.0242,2.1004921793931928,2.180000066757202,1.84528923034668,0.0181895061818708,0.0187587221025136,-0.0091387771775634,11.627778148651124,12.111111481984455,1.1813866525128092,0.0399082556586406,35.0,50.0,85.0,0
NCH.bk,SET,2025-04-03,Real Estate - Development,Real Estate,2353136384.0,0.099,-0.02651,0.26433507,55.715,-0.01208,2.823,-0.03,0.05,1246868290.55,2656741458.54,4757579.84,2024-12-31,312241574.92,0.0725,0.2514357431333077,0.6499999761581421,0.7900000214576721,0.0020218036966955,0.0012187642069264,0.1326916608162053,-18.36666587193807,-21.666665871938072,0.8227847575988564,0.1523076978943053,5.0,102.0,107.0,0
NEO.bk,SET,2025-04-03,Household & Personal Products,Consumer Defensive,9114339328.0,7.155,0.09952,1.7587789,51.56,0.30887,1.565,3.6,1.35,5605008934.0,1923399276.0,1214455966.0,2024-12-31,-53239421.0,0.2438,1.2410194028242545,28.75,44.75,0.1332467359723037,0.161316433982264,-0.0058412814230477,5.998611111111111,7.986111111111111,0.6424581005586593,0.2488695652173913,362.0,414.0,776.0,1
NER.bk,SET,2025-04-03,Specialty Chemicals,Basic Materials,19150852096.0,0.12,0.060159996,1.0143665,125.039,0.20712,3.121,0.89,0.36,2188834470.0,11735559294.0,2197806940.0,2024-12-31,-214863438.0,0.1977,0.6189605726837445,4.739999771118164,5.050000190734863,0.1147628799482531,0.1578386087933099,-0.0112195236495444,5.191010978784454,5.325842439458612,0.9386137806122362,0.025316456918666,329.0,391.0,720.0,1
NEW.bk,SET,2025-04-03,Medical Care Facilities,Healthcare,949053376.0,5.053,0.09234,1.9279695,5.881,0.08862001,1.294,4.37,1.8,516948137.76,21898180.15,51598055.09,2024-12-31,31191025.290000003,0.1324,-0.6841473327310446,97.0,62.25,0.0543679169105026,0.0957565327534038,0.0328654068135362,21.04050343249428,22.19679633867277,1.5582329317269077,0.0520927835051546,159.0,321.0,480.0,1
NFC.bk,SET,2025-04-03,Agricultural Inputs,Basic Materials,7197296128.0,0.256,0.022179998,0.9622641,336.007,0.026659999,0.629,0.04,0.0,7373458201.0,-371983205.0,361463207.0,2024-12-31,442402179.0,0.0307,0.2788024164439489,1.5299999713897705,2.240000009536743,0.0502220834840714,0.0516267225415368,0.0614678305758326,31.84999928474426,38.24999928474426,0.6830356986052832,0.1673202645667131,145.0,116.0,261.0,0
NNCL.bk,SET,2025-04-03,Utilities - Independent Power Producers,Utilities,2754301952.0,0.322,0.43212003,0.875,3.614,0.10724,8.716,0.19,0.12,2988100458.0,1486291060.0,398494236.0,2024-12-31,105319423.0,0.0863,0.2654147656321841,1.600000023841858,1.870000004768372,0.144680664264366,0.0890611012462588,0.0382381542893377,6.726315914957146,8.42105275706241,0.8556149838299293,0.2012499970011413,371.0,268.0,639.0,1
NOBLE.bk,SET,2025-04-03,Real Estate - Development,Real Estate,17666729984.0,0.922,0.03925,0.4699739,253.146,0.06701,2.42,0.32,0.42,3775662877.0,13778410056.0,562455221.0,2024-12-31,2047389936.0,0.0371,0.5060025161318362,2.140000104904175,3.0297956466674805,0.0318369738774177,0.0320412945273023,0.1158895810291,3.8062503278255457,6.687500327825546,0.7063182981525484,0.4308411003752196,86.0,95.0,181.0,0
NRF.bk,SET,2025-04-03,Packaged Foods,Consumer Defensive,2884711680.0,0.045,0.01375,0.24973433,81.446,0.02816,0.334,0.04,0.0,5615696101.0,-1865021648.0,53920354.0,2024-12-31,321701082.0,0.0419,1.3067206743104858,0.4799999892711639,1.9600000381469729,0.018691765410677,0.01437617545209,0.1115193189774861,10.8749997317791,11.9999997317791,0.2448979489433921,0.0937500020954758,39.0,71.0,110.0,0
NSL.bk,SET,2025-04-03,Packaged Foods,Consumer Defensive,8316512256.0,1.656,0.09222999,4.5259647,8.162,0.3084,1.699,1.8,1.1,1324061443.0,721434017.0,684056161.0,2024-12-31,486938122.0,0.2552,0.8451907522777439,28.75,33.75,0.0822527689424714,0.3344207671817565,0.0585507610655771,15.052222222222223,15.97222222222222,0.8518518518518519,0.0576,253.0,439.0,692.0,1
NVD.bk,SET,2025-04-03,Real Estate Services,Real Estate,10614441984.0,0.021,0.059159998,0.37240538,171.726,0.017029999,2.718,0.06,0.03,2772984237.0,7722127931.0,60122858.0,2024-12-31,-722991450.0,0.0075,0.5827040501079922,1.2300000190734863,1.649999976158142,0.0056642504703146,0.0057286532089973,-0.0681139386403753,20.15000031789144,20.50000031789144,0.7454545677857626,0.0170731704669553,13.0,22.0,35.0,0
NYT.bk,SET,2025-04-03,Marine Shipping,Industrials,5412598784.0,0.861,0.29176,1.1646447,70.858,0.13031,1.134,0.4,0.42,5351072515.0,142028016.0,535890624.0,2024-12-31,872120338.0,0.0803,0.4369508125188551,3.359999895095825,3.220000028610229,0.0990080080541214,0.0975570392305277,0.1611278376254389,6.247499737739563,8.399999737739563,1.0434782190191534,0.2562500080005046,300.0,271.0,571.0,1
OGC.bk,SET,2025-04-03,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1584058368.0,2.206,-0.05367,0.110205874,77.223,-0.05053,0.95,-4.52,0.57,2405166000.0,-80473000.0,119334000.0,2024-12-31,-141847000.0,0.0795,1.1630430766033797,9.550000190734863,23.200000762939453,0.0753343452556414,0.0513332298071186,-0.0895465740817954,-1.6247788032599255,-2.1128319006050584,0.4116379257189676,0.2309947597844236,234.0,206.0,440.0,1
OHTL.bk,SET,2025-04-03,Lodging,Consumer Cyclical,6782404608.0,18.685,0.15546,2.054524,91.734,0.18451001,0.321,27.83,0.0,5341820030.0,-846026328.0,575848852.0,2024-12-31,776067760.0,0.0413,0.1960027675710274,317.0,362.0,0.0849033470107007,0.1280861378812439,0.1144236896578848,10.719187926697808,11.390585698886095,0.8756906077348067,0.0589432176656151,259.0,260.0,519.0,1
ONEE.bk,SET,2025-04-03,Entertainment,Communication Services,4440033792.0,0.776,0.06313,0.8792695,1.372,0.06013,2.206,0.18,0.17,5131316763.0,2243523332.0,509625090.0,2024-12-31,663410573.0,0.1052,1.2731900201968978,2.5999999046325684,3.660000085830689,0.1147795521102196,0.0691032054166864,0.1494156585464113,10.13333280351427,14.44444391462538,0.710382470945342,0.2984615494090428,330.0,267.0,597.0,1
OR.bk,SET,2025-04-03,Oil & Gas Refining & Marketing,Energy,129049280512.0,3.946,0.010570001,1.3663912,26.371,0.07003,1.912,0.64,0.26,91459572677.0,55359188021.0,6949540914.0,2024-12-31,10247493798.0,0.0705,1.2977865704732634,12.300000190734863,16.917787551879883,0.0538518377353818,0.0473341477680424,0.0794076011686644,13.053125298023224,19.218750298023224,0.7270454338675096,0.3208130031552663,155.0,179.0,334.0,0
ORI.bk,SET,2025-04-03,Real Estate - Development,Real Estate,41270210560.0,0.649,0.09629,0.24244733,169.644,0.05867,2.114,0.43,0.32,21786338587.0,22674313767.0,1018067777.0,2024-12-31,2440616008.0,0.0942,1.7688811138664733,1.9600000381469729,4.974390029907227,0.0246683446288673,0.0228981745228128,0.0591374740977333,3.0488372980162155,4.558139623597611,0.3940181663204899,0.3311224425350415,63.0,176.0,239.0,0
ORN.bk,SET,2025-04-03,Real Estate - Development,Real Estate,2320367616.0,0.11,0.103149995,0.42201835,58.912,0.05797,2.216,0.09,0.02,723015113.0,2247601925.0,174927281.0,2024-12-31,-212933870.0,0.0869,0.9617237736183618,0.6899999976158142,0.8799999952316284,0.0753877445081529,0.0588858404709654,-0.0917672995139749,6.444444417953491,7.6666666401757135,0.7840909106302852,0.159420290405924,235.0,229.0,464.0,1
OSP.bk,SET,2025-04-03,Beverages - Non-Alcoholic,Consumer Defensive,42792366080.0,0.729,0.060500003,2.753005,16.656,0.108839996,1.366,0.55,0.6,13942831154.0,2998751149.0,37154836073.0,2024-12-31,2551606540.0,1.1283,0.9981635736532504,14.0,22.799999237060547,0.8682585114255967,2.1931148701748278,0.059627610570301,24.12909090909091,25.454545454545453,0.6140351082662987,0.0520714285714285,445.0,449.0,894.0,1
PAF.bk,SET,2025-04-03,Footwear & Accessories,Consumer Cyclical,480022176.0,0.139,-0.00212,0.6594399,21.123,-0.00616,1.619,-0.01,0.01,569509900.0,164804860.0,14319053.0,2024-12-31,18671374.0,0.0151,0.6122450784736408,0.7300000190734863,1.2100000381469729,0.0298299822714857,0.0194998844909504,0.0388968987966089,-59.10000190734863,-73.00000190734863,0.603305781867105,0.1904109539290401,81.0,42.0,123.0,0
PATO.bk,SET,2025-04-03,Agricultural Inputs,Basic Materials,843003520.0,1.844,0.13698,2.1331058,6.127,0.17281,4.832,0.6,0.6,118526543.0,408480321.0,101530672.0,2024-12-31,129184262.0,0.1767,-0.0808627727079916,7.550000190734863,8.654912948608398,0.1204392029110388,0.1926553123604097,0.1532428500417175,9.51000031789144,12.583333651224772,0.8723369299686381,0.2442384044258571,339.0,398.0,737.0,1
PB.bk,SET,2025-04-03,Packaged Foods,Consumer Defensive,17534031872.0,15.826,0.21148,1.9890062,0.146,0.13153,6.336,3.53,2.02,5550435803.0,7007603325.0,1723265129.0,2024-12-31,910274996.0,0.1563,0.3042329080909932,54.75,59.25,0.0982811678215249,0.1372240611321019,0.051914756551436,11.026628895184135,15.509915014164308,0.9240506329113924,0.2890593607305936,297.0,363.0,660.0,1
PCC.bk,SET,2025-04-03,Conglomerates,Industrials,4123513856.0,0.281,0.06424,0.98002255,34.193,0.11462,1.264,0.29,0.21,2961680305.0,738107724.0,481232558.0,2024-12-31,148410895.0,0.1169,0.046956858772458,2.5999999046325684,2.8709394931793213,0.1167044842834159,0.1300703051709885,0.0359913656611222,7.996551395284719,8.965516912526098,0.9056268551843596,0.1080769270411611,334.0,334.0,668.0,1
PCSGH.bk,SET,2025-04-03,Auto Parts,Consumer Cyclical,3536873984.0,1.439,0.19655001,1.0575793,3.465,0.123830006,9.492,0.41,0.25,2615149057.0,2945079503.0,626396950.0,2024-12-31,614399943.0,0.1283,0.0419136796141573,3.640000104904175,4.420000076293945,0.1771046842023987,0.1126566908609238,0.1737127038677101,5.36829293879067,8.878049036351646,0.8235294212836801,0.3953296589363375,398.0,331.0,729.0,1
PDJ.bk,SET,2025-04-03,Luxury Goods,Consumer Cyclical,1721444736.0,0.554,-0.00243,0.42402828,43.829,0.00366,2.04,-0.02,0.1,1435220385.0,1212170326.0,18141792.0,2024-12-31,-40382690.0,0.05,-0.1186363513636126,1.7300000190734863,2.140000104904175,0.0105387013713578,0.0068527066762832,-0.0234586037852335,-58.80000095367432,-86.50000095367432,0.8084111842372795,0.3202312103422395,22.0,74.0,96.0,0
