ticker,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,trailingPE,currentPrice,fiftyTwoWeekLow,fiftyTwoWeekHigh,Total Assets,Current Liabilities,EBIT,Operating Income,ttm_latest,percento52weekhigh,percento52weeklow
1818.HK,2024-09-01,Gold,Basic Materials,60901539840.0,1.205,0.102139995,85.46666,12.82,7.05,16.7,46867396000.0,12243691000.0,1701422000.0,2085919000.0,2023-12-31,-30.27,45.01
1820.HK,2024-09-01,Packaging & Containers,Consumer Cyclical,2569520640.0,0.244,0.0016500001,630.00006,6.3,6.2,6.33,1661827000.0,755516000.0,67061000.0,67222000.0,2023-12-31,-0.48,1.59
1822.HK,2024-09-01,Lumber & Wood Production,Basic Materials,160256800.0,0.002,3.17143,0.046441495,0.385,0.24,2.2,128298000.0,160284000.0,1269775000.0,9084000.0,2023-12-31,-471.43,37.66
1823.HK,2024-09-01,Infrastructure Operations,Industrials,208249152.0,0.795,0.80921,48.0,0.48,0.465,1.85,1249230000.0,124648000.0,40956000.0,40734000.0,2023-12-31,-285.42,3.12
1830.HK,2024-09-01,Medical Care Facilities,Healthcare,2715496704.0,0.452,0.22665001,9.6,2.4,2.23,4.0,1221812000.0,516820000.0,394947000.0,381351000.0,2024-03-31,-66.67,7.08
1836.HK,2024-09-01,Footwear & Accessories,Consumer Cyclical,11553090560.0,0.417,0.11464,8.643274,14.78,7.64,16.08,1359701000.0,265236000.0,162279000.0,174260000.0,2023-12-31,-8.8,48.31
1843.HK,2024-09-01,Restaurants,Consumer Cyclical,95312000.0,0.028,0.00715,Infinity,0.14,0.133,0.3,33921000.0,5374000.0,465000.0,153000.0,2024-03-31,-114.29,5.0
1846.HK,2024-09-01,Medical Care Facilities,Healthcare,1168552832.0,2.259,0.18374,11.3,4.52,4.1,5.92,1753598000.0,170466000.0,200313000.0,174214000.0,2023-12-31,-30.97,9.29
1851.HK,2024-09-01,Education & Training Services,Consumer Defensive,569739008.0,0.153,0.46287,1.5789474,0.6,0.51,1.3,1459398000.0,392975000.0,164377000.0,161956000.0,2023-12-31,-116.67,15.0
1855.HK,2024-09-01,Engineering & Construction,Industrials,8159482880.0,0.074,0.05959,146.0,8.76,6.506666,10.5,3846426000.0,2985285000.0,237786000.0,342424000.0,2023-12-31,-19.86,25.72
1857.HK,2024-09-01,Utilities—Regulated Water,Utilities,19458873344.0,0.653,0.16291,3.4,1.36,1.16,1.56,34220661000.0,7938451000.0,2257044000.0,2233536000.0,2023-12-31,-14.71,14.71
1858.HK,2024-09-01,Medical Devices,Healthcare,550534976.0,5.624,0.22021,10.833333,7.15,6.82,14.74,3649560924.88,676672835.51,305991759.49,292988647.04,2023-12-31,-106.15,4.62
1860.HK,2024-09-01,Advertising Agencies,Communication Services,2064713088.0,0.083,0.01763,10.461539,1.36,1.26,3.96,691551000.0,356563000.0,31671000.0,19591000.0,2023-12-31,-191.18,7.35
1861.HK,2024-09-01,Specialty Retail,Consumer Cyclical,389657120.0,0.482,0.09583,8.347826,1.92,1.32,2.23,484764000.0,121921000.0,75482000.0,75860000.0,2023-12-31,-16.15,31.25
1866.HK,2024-09-01,Agricultural Inputs,Basic Materials,18099470336.0,1.829,0.056550004,3.0756302,3.66,2.86,4.3,29133496000.0,10443581000.0,2519738000.0,2484426000.0,2023-12-31,-17.49,21.86
1870.HK,2024-09-01,Engineering & Construction,Industrials,1319513216.0,0.093,0.07383,70.0,2.1,1.01,2.16,205916000.0,41991000.0,27191000.0,28524000.0,2023-12-31,-2.86,51.9
1872.HK,2024-09-01,Auto & Truck Dealerships,Consumer Cyclical,126532168.0,0.099,0.01551,1.5686275,0.8,0.27,1.2,153939000.0,30478000.0,12442000.0,9216000.0,2023-12-31,-50.0,66.25
1876.HK,2024-09-01,Beverages—Brewers,Consumer Defensive,116238024704.0,0.182,0.12415,18.666668,8.96,8.51,17.32,16234000000.0,4649000000.0,1359000000.0,1330000000.0,2023-12-31,-93.3,5.02
1878.HK,2024-09-01,Thermal Coal,Energy,900200000.0,0.043,0.17663999,1.4047619,2.36,0.58,6.58,295738000.0,334170000.0,81196000.0,69706000.0,2023-12-31,-178.81,75.42
1880.HK,2024-09-01,Specialty Retail,Consumer Cyclical,73479602176.0,15.562,0.097399995,12.887324,45.75,45.3,115.0,78869406192.71,15328502011.0,8943422118.5,8308714991.61,2023-12-31,-151.37,0.98
1882.HK,2024-09-01,Specialty Industrial Machinery,Industrials,26875916288.0,6.309,0.18909,11.413612,21.8,15.44,28.9,29093858000.0,7502105000.0,3110733000.0,2587455000.0,2023-12-31,-32.57,29.17
1883.HK,2024-09-01,Telecom Services,Communication Services,11239289856.0,0.421,0.10105,8.807693,2.29,2.0,3.29,17363000000.0,2547000000.0,1768000000.0,1661000000.0,2023-12-31,-43.67,12.66
1888.HK,2024-09-01,Electronic Components,Technology,20377102336.0,1.407,0.070199996,15.948718,6.22,4.54,9.48,23562884000.0,5595311000.0,1466620000.0,1506429000.0,2023-12-31,-52.41,27.01
1889.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,608048064.0,0.126,0.13391,2.3214285,0.325,0.246,1.725,383440000.0,59173000.0,24416000.0,21378000.0,2023-12-31,-430.77,24.31
1890.HK,2024-09-01,Education & Training Services,Consumer Defensive,2812885248.0,0.436,0.48231998,3.1428573,1.32,1.12,2.2,7416578000.0,1966738000.0,837624000.0,732689000.0,2023-08-31,-66.67,15.15
1891.HK,2024-09-01,Metal Fabrication,Industrials,168336000.0,0.056,0.01071,3.5666668,0.107,0.097,0.205,382106000.0,149978000.0,18543000.0,17037000.0,2023-12-31,-91.59,9.35
1896.HK,2024-09-01,Internet Content & Information,Communication Services,3865963520.0,3.225,0.16667,8.324324,6.16,5.93,12.18,12540096000.0,3399528000.0,1158799000.0,1221912000.0,2023-12-31,-97.73,3.73
1898.HK,2024-09-01,Thermal Coal,Energy,139826053120.0,7.107,0.099020004,6.472222,9.32,5.51,10.04,349359919000.0,98157965000.0,36113544000.0,33454431000.0,2023-12-31,-7.73,40.88
1899.HK,2024-09-01,Auto Parts,Consumer Cyclical,9430632448.0,1.297,0.036730003,4.607143,1.29,1.25,1.7,20719862000.0,11568191000.0,969278000.0,853325000.0,2023-12-31,-31.78,3.1
1900.HK,2024-09-01,Information Technology Services,Technology,159619680.0,0.285,0.16002001,1.522222,0.137,0.105,0.208,3097851000.0,1028591000.0,212375000.0,201787000.0,2023-12-31,-51.82,23.36
1907.HK,2024-09-01,Chemicals,Basic Materials,40997994496.0,0.878,0.00509,48.333336,2.9,2.8,3.54,53836249000.0,29955428000.0,2031493000.0,1379423000.0,2023-12-31,-22.07,3.45
1908.HK,2024-09-01,Real Estate—Development,Real Estate,123341496320.0,27.335,0.03198,5.6339283,12.62,11.24,22.1,427277513000.0,260860462000.0,8969211000.0,7534287000.0,2023-12-31,-75.12,10.94
1910.HK,2024-09-01,Footwear & Accessories,Consumer Cyclical,30594764800.0,0.558,0.116689995,8.663755,19.84,18.04,31.6,5111800000.0,1157400000.0,714400000.0,659700000.0,2023-12-31,-59.27,9.07
1913.HK,2024-09-01,Luxury Goods,Consumer Cyclical,144560226304.0,0.258,0.1486,21.94882,55.75,40.15,66.8,7615051000.0,1450381000.0,1049593000.0,1061692000.0,2023-12-31,-19.82,27.98
1919.HK,2024-09-01,Marine Shipping,Industrials,121355821056.0,10.82,0.13103,6.52439,10.7,6.85,15.14,462429381000.0,127326779000.0,36669417000.0,22367603000.0,2023-12-31,-41.5,35.98
1921.HK,2024-09-01,Oil & Gas Equipment & Services,Energy,7233153536.0,0.288,0.03494,39.2,3.92,3.3,6.0,4130395000.0,2046519000.0,232953000.0,229786000.0,2023-12-31,-53.06,15.82
1922.HK,2024-09-01,Real Estate Services,Real Estate,32739720.0,1.9,0.0592,2.8333335,1.36,1.2,2.05,1463367000.0,918473000.0,165807000.0,220748000.0,2023-12-31,-50.74,11.76
1925.HK,2024-09-01,Household & Personal Products,Consumer Defensive,399645792.0,0.704,0.07519,8.75,1.4,1.14,1.44,754223000.0,282668000.0,81244000.0,58434000.0,2023-12-31,-2.86,18.57
1927.HK,2024-09-01,Confectioners,Consumer Defensive,336934016.0,0.049,0.013990001,12.800001,0.128,0.088,0.231,707873000.0,164195000.0,24651000.0,30633000.0,2023-12-31,-80.47,31.25
1928.HK,2024-09-01,Resorts & Casinos,Consumer Cyclical,121615728640.0,0.221,0.14715,13.960784,14.24,13.24,27.4,10258000000.0,1372000000.0,1238000000.0,1249000000.0,2023-12-31,-92.42,7.02
1929.HK,2024-09-01,Luxury Goods,Consumer Cyclical,89644548096.0,0.77,0.05978,10.23077,6.65,6.39,12.98,88819000000.0,57520400000.0,9432900000.0,9091700000.0,2024-03-31,-95.19,3.91
1930.HK,2024-09-01,Auto Parts,Consumer Cyclical,151456272.0,0.05,0.06121,12.200001,0.244,0.191,0.405,619063000.0,259961000.0,25206000.0,23644000.0,2023-12-31,-65.98,21.72
1931.HK,2024-09-01,Medical Distribution,Healthcare,415785632.0,1.176,0.084989995,4.095238,0.86,0.62,2.7,4785052000.0,1199122000.0,360369000.0,391404000.0,2023-12-31,-213.95,27.91
1933.HK,2024-09-01,Software—Application,Technology,164639280.0,0.127,0.01704,7.5000005,0.15,0.15,0.244,656505000.0,367437000.0,12268000.0,23927000.0,2024-03-31,-62.67,0.0
1935.HK,2024-09-01,Education & Training Services,Consumer Defensive,125683600.0,1.157,0.46758997,2.5,0.75,0.58,1.1,4163689000.0,729945000.0,504348000.0,466683000.0,2023-12-31,-46.67,22.67
1936.HK,2024-09-01,Farm Products,Consumer Defensive,177004992.0,0.208,0.09693,14.5,0.58,0.34,1.94,170511000.0,8830000.0,15155000.0,10780000.0,2023-12-31,-234.48,41.38
1937.HK,2024-09-01,Building Products & Equipment,Industrials,201611008.0,0.042,0.025039999,16.400002,0.164,0.135,0.45,483130000.0,170086000.0,9633000.0,15692000.0,2023-12-31,-174.39,17.68
1938.HK,2024-09-01,Steel,Basic Materials,2017445120.0,0.074,0.050180003,1.0625,0.17,0.13,0.3,6421421000.0,4374358000.0,133627000.0,225314000.0,2023-12-31,-76.47,23.53
1940.HK,2024-09-01,Utilities—Regulated Gas,Utilities,918106240.0,0.191,0.07751,4.125,0.495,0.37,0.76,2472961312.0,668237492.0,178412726.0,192231540.0,2023-12-31,-53.54,25.25
1948.HK,2024-09-01,Advertising Agencies,Communication Services,21940240.0,1.218,0.0128,6.0,0.96,0.405,2.86,3441409000.0,2050806000.0,138005000.0,130758000.0,2023-12-31,-197.92,57.81
1949.HK,2024-09-01,Information Technology Services,Technology,544914496.0,0.149,0.0233,Infinity,0.345,0.19,0.58,1634253000.0,682315000.0,48428000.0,23317000.0,2023-12-31,-68.12,44.93
1950.HK,2024-09-01,Specialty Chemicals,Basic Materials,67389000.0,0.081,0.034089997,2.6000001,0.104,0.093,0.45,737591000.0,95582000.0,36325000.0,37904000.0,2023-12-31,-332.69,10.58
1951.HK,2024-09-01,Medical Care Facilities,Healthcare,8212807680.0,0.288,0.10722999,18.230768,2.37,2.05,4.33,14896177000.0,1689833000.0,543909000.0,513027000.0,2023-12-31,-82.7,13.5
1953.HK,2024-09-01,Engineering & Construction,Industrials,166132000.0,0.037,0.02031,16.8,0.168,0.138,0.207,348170000.0,193329000.0,27112000.0,24680000.0,2023-10-31,-23.21,17.86
1957.HK,2024-09-01,Apparel Manufacturing,Consumer Cyclical,176855008.0,0.162,0.09279,7.0833335,0.425,0.41,1.99,241847000.0,40464000.0,30884000.0,29701000.0,2023-12-31,-368.24,3.53
1958.HK,2024-09-01,Auto Manufacturers,Consumer Cyclical,14920807424.0,4.395,0.013259999,6.1666665,1.85,1.77,2.82,168723153000.0,76453462000.0,21495040000.0,23473597000.0,2023-12-31,-52.43,4.32
1962.HK,2024-09-01,Household & Personal Products,Consumer Defensive,914176256.0,0.159,0.04318,8.857142,0.62,0.41,0.69,1631566000.0,734054000.0,90616000.0,83286000.0,2023-12-31,-11.29,33.87
1969.HK,2024-09-01,Education & Training Services,Consumer Defensive,7004260864.0,0.319,0.47179002,6.9545455,4.59,4.34,7.6,6457803000.0,2448150000.0,812720000.0,710670000.0,2023-08-31,-65.58,5.45
1970.HK,2024-09-01,Entertainment,Communication Services,2566242048.0,0.228,0.30714,12.532258,7.77,6.25,9.81,318276000.0,36479000.0,34085000.0,32881000.0,2023-12-31,-26.25,19.56
1972.HK,2024-09-01,Real Estate Services,Real Estate,126620999680.0,0.945,0.14438,37.842106,14.38,12.0,17.2,337162000000.0,10986000000.0,10488000000.0,7655000000.0,2022-12-31,-19.61,16.55
1977.HK,2024-09-01,Engineering & Construction,Industrials,696973760.0,0.827,0.0147,13.142858,0.92,0.9,1.5,5139350000.0,2730119000.0,277577000.0,154629000.0,2023-12-31,-63.04,2.17
1978.HK,2024-09-01,Restaurants,Consumer Cyclical,363508000.0,0.243,0.01224,20.0,0.4,0.39,1.31,759651000.0,293728000.0,114365000.0,103944000.0,2023-12-31,-227.5,2.5
1979.HK,2024-09-01,Electrical Equipment & Parts,Industrials,1395198208.0,0.235,0.074260004,3.722222,1.34,0.92,1.38,4319552000.0,2470623000.0,398732000.0,362322000.0,2023-12-31,-2.99,31.34
1982.HK,2024-09-01,Apparel Manufacturing,Consumer Cyclical,2022792576.0,0.315,0.08259,4.25,0.68,0.375,0.8,4448103000.0,1261078000.0,498684000.0,415412000.0,2024-03-31,-17.65,44.85
1985.HK,2024-09-01,Information Technology Services,Technology,185402816.0,0.606,0.02935,10.083334,1.21,0.81,1.39,516939000.0,331711000.0,44498000.0,41966000.0,2024-03-31,-14.88,33.06
1986.HK,2024-09-01,Specialty Chemicals,Basic Materials,1055940864.0,0.198,0.0057099997,43.5,0.87,0.74,1.23,3453696000.0,1140162000.0,88470000.0,128888000.0,2023-12-31,-41.38,14.94
1992.HK,2024-09-01,Resorts & Casinos,Consumer Cyclical,25088358400.0,2.848,0.0089,25.214285,3.53,3.04,8.68,38622847000.0,16113413000.0,1769093000.0,1562218000.0,2023-12-31,-145.89,13.88
1995.HK,2024-09-01,Real Estate Services,Real Estate,1168882944.0,1.301,0.06827,6.4074073,1.73,1.03,3.05,8829243000.0,3511706000.0,686612000.0,687875000.0,2023-12-31,-76.3,40.46
1999.HK,2024-09-01,"Furnishings, Fixtures & Appliances",Consumer Cyclical,19720200192.0,0.916,0.12505001,7.8474584,4.63,4.21,7.84,19807520000.0,6427635000.0,3064534000.0,3144047000.0,2024-03-31,-69.33,9.07
2001.HK,2024-09-01,Education & Training Services,Consumer Defensive,4790744576.0,0.209,0.32696998,2.8490567,1.51,1.45,2.8,9242999000.0,3656468000.0,989419000.0,696943000.0,2023-08-31,-85.43,3.97
2002.HK,2024-09-01,Paper & Paper Products,Basic Materials,6272429056.0,1.275,0.04812,5.0952387,2.14,1.64,3.33,12155135000.0,5714349000.0,771003000.0,653998000.0,2023-12-31,-55.61,23.36
2005.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,13801095168.0,0.542,0.21113001,8.413043,3.87,3.31,5.2,11966336000.0,2521440000.0,1708982000.0,1628194000.0,2023-12-31,-34.37,14.47
2015.HK,2024-09-01,Auto Manufacturers,Consumer Cyclical,75102519296.0,48.876,0.0761,14.9620495,78.85,68.65,182.9,143467471000.0,72742709000.0,10538014000.0,7406877000.0,2023-12-31,-131.96,12.94
2017.HK,2024-09-01,Engineering & Construction,Industrials,380336384.0,0.673,0.01636,3.1166668,0.187,0.182,0.35,2325983000.0,1246384000.0,71730000.0,82135000.0,2023-12-31,-87.17,2.67
2018.HK,2024-09-01,Communication Equipment,Technology,43850756096.0,6.54,0.05021,31.875002,33.15,12.86,34.6,38910783000.0,10129388000.0,1213685000.0,786653000.0,2023-12-31,-4.37,61.21
2020.HK,2024-09-01,Leisure,Consumer Cyclical,213438480384.0,10.654,0.19879,15.298805,76.8,60.2,96.0,92228000000.0,20591000000.0,16161000000.0,15155000000.0,2023-12-31,-25.0,21.61
2023.HK,2024-09-01,Household & Personal Products,Consumer Defensive,1163698176.0,0.063,0.06446,8.9,0.89,0.78,1.37,1389011000.0,648787000.0,59944000.0,56723000.0,2023-12-31,-53.93,12.36
2025.HK,2024-09-01,Auto Parts,Consumer Cyclical,1280090240.0,0.084,0.01653,65.5,1.31,1.11,2.28,1639140000.0,482859000.0,22524000.0,15841000.0,2023-12-31,-74.05,15.27
2030.HK,2024-09-01,Apparel Manufacturing,Consumer Cyclical,809753152.0,0.58,0.02229,35.25,1.41,0.46,1.95,2226274000.0,876690000.0,83166000.0,136525000.0,2023-12-31,-38.3,67.38
2031.HK,2024-09-01,Household & Personal Products,Consumer Defensive,137819008.0,0.101,0.114020005,6.375,0.255,0.13,0.33,218811000.0,31627000.0,38619000.0,39381000.0,2024-03-31,-29.41,49.02
2039.HK,2024-09-01,Metal Fabrication,Industrials,69921202176.0,4.521,0.00607,40.642857,5.69,4.0,8.43,161763233000.0,78985163000.0,2789849000.0,5931648000.0,2023-12-31,-48.15,29.7
2057.HK,2024-09-01,Integrated Freight & Logistics,Industrials,136298348544.0,25.34,0.21236,15.043937,171.2,124.1,203.4,88465221000.0,20061184000.0,10978234000.0,10007924000.0,2023-12-31,-18.81,27.51
2076.HK,2024-09-01,Internet Content & Information,Communication Services,29061634048.0,16.154,0.20913,28.139536,48.4,46.9,88.5,17940048000.0,4357351000.0,580971000.0,580971000.0,2023-12-31,-82.85,3.1
2098.HK,2024-09-01,Industrial Distribution,Industrials,18360649728.0,0.184,0.00057,Infinity,0.35,0.2,0.475,63778674000.0,40312320000.0,622797000.0,165209000.0,2023-12-31,-35.71,42.86
2101.HK,2024-09-01,Internet Retail,Consumer Cyclical,875887936.0,0.391,0.16348,8.8,2.2,1.28,3.89,1762633000.0,500304000.0,98920000.0,105533000.0,2023-12-31,-76.82,41.82
2102.HK,2024-09-01,Farm & Heavy Construction Machinery,Industrials,112100000.0,0.045,0.03724,13.0,0.13,0.116,0.172,499202000.0,32775000.0,9600000.0,7926000.0,2023-07-31,-32.31,10.77
2108.HK,2024-09-01,Restaurants,Consumer Cyclical,237031008.0,0.009,0.13114001,3.6000001,0.18,0.098,0.245,198129000.0,20378000.0,10709000.0,3147000.0,2023-12-31,-36.11,45.56
2111.HK,2024-09-01,Textile Manufacturing,Consumer Cyclical,3270964736.0,0.728,0.10379,5.2765956,2.48,0.96,2.58,5983396000.0,2102501000.0,501569000.0,451629000.0,2023-12-31,-4.03,61.29
2115.HK,2024-09-01,Building Products & Equipment,Industrials,228545968.0,0.09,0.117410004,5.0,0.2,0.152,0.27,498372000.0,170179000.0,70141000.0,65604000.0,2023-12-31,-35.0,24.0
2116.HK,2024-09-01,Specialty Chemicals,Basic Materials,83506000.0,0.206,0.11018,7.6,0.38,0.255,0.55,347479000.0,33632000.0,26205000.0,22139000.0,2022-12-31,-44.74,32.89
2119.HK,2024-09-01,Beverages—Non-Alcoholic,Consumer Defensive,242359648.0,0.274,0.087299995,6.222222,0.56,0.48,0.86,735117000.0,125926000.0,60038000.0,58396000.0,2023-12-31,-53.57,14.29
2120.HK,2024-09-01,Medical Care Facilities,Healthcare,1937558656.0,5.106,0.05641,11.253968,14.18,9.99,14.5,3047686606.84,801130416.83,139117732.51,158609250.74,2023-12-31,-2.26,29.55
2127.HK,2024-09-01,"Furnishings, Fixtures & Appliances",Consumer Cyclical,523906144.0,0.155,0.05689,0.8142857,0.057,0.048,0.249,6634296000.0,1270906000.0,272541000.0,224282000.0,2023-12-31,-336.84,15.79
2128.HK,2024-09-01,Building Products & Equipment,Industrials,23524370432.0,2.166,0.06582,3.3214285,2.79,2.61,4.67,60031270000.0,24512720000.0,3776930000.0,5094240000.0,2023-12-31,-67.38,6.45
2129.HK,2024-09-01,Trucking,Industrials,110879344.0,0.021,0.05666,4.8500004,0.097,0.086,0.125,71463677.0,12139647.0,5244060.0,4134262.0,2023-12-31,-28.87,11.34
2130.HK,2024-09-01,Integrated Freight & Logistics,Industrials,1190124032.0,1.023,0.022950001,21.294117,3.62,2.71,6.94,1414607000.0,901273000.0,94933000.0,27192000.0,2023-12-31,-91.71,25.14
2132.HK,2024-09-01,Engineering & Construction,Industrials,193839008.0,0.091,0.019129999,9.85,0.197,0.154,0.455,647622000.0,330456000.0,35011000.0,46394000.0,2024-03-31,-130.96,21.83
2136.HK,2024-09-01,Department Stores,Consumer Cyclical,4793181184.0,1.89,0.0014,9.428572,0.66,0.55,0.96,17036933000.0,1149136000.0,539651000.0,128132000.0,2023-12-31,-45.45,16.67
2142.HK,2024-09-01,Biotechnology,Healthcare,754816448.0,0.192,0.25471002,5.409091,1.19,1.01,1.98,228480000.0,64130000.0,26554000.0,22667000.0,2023-12-31,-66.39,15.13
2145.HK,2024-09-01,Household & Personal Products,Consumer Defensive,14408179712.0,2.155,0.124680005,18.09524,38.0,18.8,56.95,3128827000.0,1051406000.0,575440000.0,539770000.0,2023-12-31,-49.87,50.53
2148.HK,2024-09-01,Internet Retail,Consumer Cyclical,4523977728.0,0.169,0.14836,6.734375,4.31,2.74,5.89,565134000.0,228248000.0,89004000.0,94996000.0,2023-12-31,-36.66,36.43
2149.HK,2024-09-01,Semiconductor Equipment & Materials,Technology,1290679040.0,8.055,0.23709999,8.355263,25.4,18.16,27.95,1270927000.0,426681000.0,113427000.0,111483000.0,2023-12-31,-10.04,28.5
2152.HK,2024-09-01,Real Estate Services,Real Estate,528734304.0,4.802,0.10265,7.0512824,5.5,4.3,7.08,1616633000.0,510929000.0,119717000.0,98433000.0,2023-12-31,-28.73,21.82
2155.HK,2024-09-01,Specialty Industrial Machinery,Industrials,2589016064.0,2.048,0.11171,5.652174,3.9,3.54,6.88,8932076000.0,4271013000.0,997625000.0,948135000.0,2023-12-31,-76.41,9.23
2156.HK,2024-09-01,Real Estate Services,Real Estate,1103209344.0,1.828,0.128,6.631579,2.52,2.36,4.19,3803177000.0,1905329000.0,646420000.0,646420000.0,2023-12-31,-66.27,6.35
2161.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,790523648.0,0.201,0.20120001,6.2,0.93,0.77,1.19,1388697000.0,221570000.0,173388000.0,157869000.0,2024-03-31,-27.96,17.2
2166.HK,2024-09-01,Electronics & Computer Distribution,Technology,841424256.0,0.574,0.01857,6.2,1.24,0.98,1.77,1740297000.0,830417000.0,166273000.0,122426000.0,2023-12-31,-42.74,20.97
2169.HK,2024-09-01,Railroads,Industrials,3048618752.0,0.029,0.16896999,17.0,0.68,0.65,3.275,1325983000.0,260219000.0,109546000.0,108331000.0,2023-12-31,-381.62,4.41
2172.HK,2024-09-01,Medical Devices,Healthcare,3464905984.0,1.737,0.29047,28.48148,7.69,6.21,14.18,1960641000.0,249249000.0,165511000.0,198394000.0,2023-12-31,-84.4,19.25
2176.HK,2024-09-01,Consulting Services,Industrials,327412992.0,0.428,0.22662,7.727273,0.85,0.44,0.97,374442000.0,184225000.0,78670000.0,79475000.0,2023-12-31,-14.12,48.24
2180.HK,2024-09-01,Staffing & Employment Services,Industrials,183602608.0,4.306,0.02189,6.6323533,4.51,4.51,6.0,2137610000.0,816129000.0,186386000.0,162411000.0,2023-12-31,-33.04,0.0
2182.HK,2024-09-01,Conglomerates,Industrials,183819008.0,0.215,0.03363,10.0,0.4,0.335,0.54,974381000.0,173686000.0,31357000.0,19860000.0,2023-12-31,-35.0,16.25
2186.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,15511627776.0,1.723,0.12203,19.0625,3.05,2.34,4.0,25490715000.0,8137807000.0,1375554000.0,1028725000.0,2023-12-31,-31.15,23.28
2187.HK,2024-09-01,Building Materials,Basic Materials,782440000.0,0.045,0.00114,67.0,0.67,0.61,4.31,1352247000.0,717530000.0,29951000.0,28629000.0,2023-12-31,-543.28,8.96
2189.HK,2024-09-01,Medical Care Facilities,Healthcare,845822976.0,0.069,0.23655,8.833333,0.53,0.495,0.62,863301000.0,92905000.0,85975000.0,57240000.0,2024-03-31,-16.98,6.6
2192.HK,2024-09-01,Medical Distribution,Healthcare,2079705600.0,5.316,0.60236,18.813953,8.09,5.85,9.9,4893816000.0,189772000.0,253493000.0,77756000.0,2023-12-31,-22.37,27.69
2196.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,63730876416.0,6.028,0.04531,16.837837,12.46,11.32,19.02,113469604813.45,33757583537.82,4589398404.36,1563324060.97,2023-12-31,-52.65,9.15
2198.HK,2024-09-01,Chemicals,Basic Materials,12963601408.0,0.494,0.01234,18.666666,1.68,0.9,1.98,21001772000.0,12419637000.0,235111000.0,120435000.0,2023-12-31,-17.86,46.43
2199.HK,2024-09-01,Apparel Manufacturing,Consumer Cyclical,6334261248.0,0.509,0.020399999,18.25,2.19,1.82,3.0,8602750000.0,1501871000.0,489133000.0,453887000.0,2024-03-31,-36.99,16.89
2202.HK,2024-09-01,Real Estate—Development,Real Estate,453162991616.0,7.8,-0.018550001,4.28125,4.11,3.63,10.16,1504850172117.83,821785258492.1,34649126447.98,33795555550.26,2023-12-31,-147.2,11.68
2205.HK,2024-09-01,Real Estate Services,Real Estate,188088176.0,0.492,0.031170001,13.400001,0.67,0.43,0.9,1252376000.0,475291000.0,73404000.0,158298000.0,2023-12-31,-34.33,35.82
2208.HK,2024-09-01,Specialty Industrial Machinery,Industrials,57869688832.0,2.021,0.02839,12.914286,4.52,2.66,4.84,143494599671.63,63019603595.84,3893202517.99,1904841594.76,2023-12-31,-7.08,41.15
2209.HK,2024-09-01,Internet Retail,Consumer Cyclical,1876452608.0,0.017,0.062470004,31.466663,4.72,0.445,5.51,74485000.0,30861000.0,9300000.0,10745000.0,2023-12-31,-16.74,90.57
2215.HK,2024-09-01,Real Estate Services,Real Estate,1407713408.0,0.216,0.042150002,33.399998,1.67,1.21,2.65,1424649000.0,655599000.0,88718000.0,96704000.0,2023-12-31,-58.68,27.54
2217.HK,2024-09-01,Restaurants,Consumer Cyclical,569687744.0,1.004,0.043169998,9.222221,0.83,0.81,1.7,2622924000.0,646278000.0,174728000.0,207480000.0,2024-03-31,-104.82,2.41
2218.HK,2024-09-01,Beverages—Non-Alcoholic,Consumer Defensive,2062686336.0,2.524,0.22341,12.231883,8.44,6.08,10.3,2610342331.37,76990137.67,265508210.17,215022886.95,2023-12-31,-22.04,27.96
2219.HK,2024-09-01,Medical Care Facilities,Healthcare,843411904.0,2.119,0.15219,8.742857,3.06,2.79,4.73,2922806000.0,342739000.0,311463000.0,303275000.0,2023-12-31,-54.58,8.82
2230.HK,2024-09-01,Entertainment,Communication Services,22878062.0,0.123,0.10017,4.3333335,0.13,0.124,0.197,921575000.0,328410000.0,58042000.0,95760000.0,2024-03-31,-51.54,4.62
2232.HK,2024-09-01,Apparel Manufacturing,Consumer Cyclical,10018499584.0,0.192,0.076859996,7.851064,3.69,2.3,4.51,1974562000.0,481139000.0,208401000.0,173004000.0,2023-12-31,-22.22,37.67
2233.HK,2024-09-01,Building Materials,Basic Materials,18746251264.0,0.186,0.03316,17.6,0.88,0.56,1.31,32902850000.0,9809655000.0,1262148000.0,1672051000.0,2023-12-31,-48.86,36.36
2237.HK,2024-09-01,Other Industrial Metals & Mining,Basic Materials,546814976.0,0.07,0.10554,37.0,0.37,0.36,0.89,575625000.0,117890000.0,25730000.0,27144000.0,2023-12-31,-140.54,2.7
2245.HK,2024-09-01,Other Industrial Metals & Mining,Basic Materials,26688528384.0,2.544,0.05738,6.8913045,6.34,4.38,10.72,30679708000.0,9285573000.0,2296367000.0,1988093000.0,2023-12-31,-69.09,30.91
2260.HK,2024-09-01,Paper & Paper Products,Basic Materials,1419336832.0,0.092,0.20729999,19.416666,2.33,0.98,2.92,823057000.0,191317000.0,75109000.0,66521000.0,2023-12-31,-25.32,57.94
