ticker,market,date_pulling,industry,sector,marketCap,currentPrice,enterpriseValue,Total Assets,Current Liabilities,EBIT,ttm_lastest,MF_ROC,MF_EY
CTW.bk,SET,2024-08-13,Electrical Equipment & Parts,Industrials,1647330688.0,4.14,2435192320.0,5932621000.0,1564558000.0,82380672.0,2024-03-31,0.01885977194010251,0.033829226268256296
D.bk,mai,2024-08-13,Medical Care Facilities,Healthcare,1067651456.0,3.12,1373063552.0,1091659971.27,241406681.33,99286852.13999999,2024-03-31,0.11677326429046384,0.07231045642088385
DCC.bk,SET,2024-08-13,Building Products & Equipment,Industrials,18251220992.0,2.0,19870144512.0,9964200000.0,2247936000.0,1496400034.0,2024-06-30,0.19392805041403458,0.07530896582540164
DCON.bk,SET,2024-08-13,Building Materials,Basic Materials,1777492224.0,0.33,2506612992.0,3871868576.62,600352214.21,271420984.35,2024-03-31,0.08296488670166842,0.10828196662837691
DELTA.bk,SET,2024-08-13,Electrical Equipment & Parts,Industrials,1291038228480.0,103.5,1268210991104.0,115027132000.0,36367345000.0,22069796102.0,2024-06-30,0.2805727925757033,0.01740230628563458
DEXON.bk,mai,2024-08-13,Oil & Gas Equipment & Services,Energy,595625024.0,1.25,522100768.0,952556795.0,142801845.0,37389099.0,2023-09-30,0.04617335034506427,0.07161280214780301
DITTO.bk,SET,2024-08-13,Information Technology Services,Technology,7841228288.0,11.3,7242053120.0,4358882000.0,907301000.0,445828862.0,2024-03-31,0.1291665651189991,0.061561114591769245
DMT.bk,SET,2024-08-13,Infrastructure Operations,Industrials,13938513920.0,11.8,13997516800.0,9734546000.0,798329000.0,1307047189.0,2024-06-30,0.1462640386866165,0.0933770759253527
DOD.bk,mai,2024-08-13,Packaged Foods,Consumer Defensive,720662464.0,1.6,845934592.0,1415233000.0,254525000.0,77986569.0,2024-03-31,0.06718879253007647,0.0921898332773227
DOHOME.bk,SET,2024-08-13,Home Improvement Retail,Consumer Cyclical,32618256384.0,10.1,49453719552.0,34310320000.0,15437867000.0,1491421631.0,2024-06-30,0.07902637940070642,0.03015792633012746
DREIT.bk,SET,2024-08-13,REIT - Hotel & Motel,Real Estate,3400970240.0,4.78,4920801792.0,8036189000.0,80500000.0,565123434.0,2024-03-31,0.07103387701555453,0.114843770972192
DRT.bk,SET,2024-08-13,Building Products & Equipment,Industrials,6754761216.0,7.9,6882912768.0,3851596000.0,772869000.0,789588611.0,2024-06-30,0.2564659390066089,0.11471721894703518
DTCENT.bk,SET,2024-08-13,Scientific & Technical Instruments,Technology,1578924032.0,1.2,459889984.0,1720937000.0,153739000.0,111301000.0,2023-09-30,0.07101910543530555,0.24201657759956782
DTCI.bk,SET,2024-08-13,Business Equipment & Supplies,Industrials,350000000.0,35.0,180688256.0,474932935.68,59391608.56,7877147.209999999,2024-03-31,0.018956350899185622,0.04359523626150888
DUSIT.bk,SET,2024-08-13,Lodging,Consumer Cyclical,8410585600.0,9.95,22359502848.0,29137063000.0,4521042000.0,99713000.0,2024-03-31,0.004050735900818414,0.004459535647006529
EA.bk,SET,2024-08-13,Utilities - Renewable,Utilities,15596026880.0,4.2,79992676352.0,113464037000.0,22888377000.0,8295094146.0,2024-03-31,0.09158193432981886,0.1036981699361857
EASON.bk,SET,2024-08-13,Specialty Chemicals,Basic Materials,651779712.0,1.15,261244416.0,1375420389.95,156677757.93,134841480.65,2024-03-31,0.11063983248580346,0.5161506711400867
EASTW.bk,SET,2024-08-13,Utilities - Regulated Water,Utilities,4126050560.0,2.48,17435508736.0,28855881000.0,6494140000.0,493418223.0,2024-06-30,0.022065286553493307,0.02829961720481455
ECL.bk,SET,2024-08-13,Credit Services,Financial Services,853822208.0,0.77,3926565632.0,5136656862.06,1698077864.79,25502424.009999998,2024-03-31,0.007416559000170478,0.006494842159816469
EFORL.bk,mai,2024-08-13,Medical Distribution,Healthcare,399848000.0,0.1,720223936.0,1307424000.0,548037000.0,45177000.0,2024-03-31,0.05949140556791201,0.06272632405263465
EGCO.bk,SET,2024-08-13,Utilities - Independent Power Producers,Utilities,50540638208.0,96.0,142377222144.0,264676785000.0,36132472000.0,2942124000.0,2024-03-31,0.012873319669958272,0.020664288540651134
EKH.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,5091564032.0,6.55,3831086080.0,2622857000.0,214290000.0,338548750.0,2024-03-31,0.14056023768489728,0.08836887058408252
EP.bk,SET,2024-08-13,Utilities - Renewable,Utilities,1958264576.0,2.1,7183118336.0,9667180511.39,3866399127.690001,65641277.24999997,2024-03-31,0.011315937096759026,0.00913827034158998
EPG.bk,SET,2024-08-13,Specialty Chemicals,Basic Materials,10640000000.0,3.8,14430127104.0,19800670494.0,3731932682.0,1437690969.0,2024-03-31,0.08947130669630718,0.09963120620063527
ERW.bk,SET,2024-08-13,Lodging,Consumer Cyclical,17886162944.0,3.66,30956003328.0,23907039000.0,3526493000.0,1561174431.0,2024-03-31,0.07660120739650449,0.050432041063514906
ESTAR.bk,SET,2024-08-13,Real Estate - Development,Real Estate,1004449984.0,0.2,2247416576.0,6946073000.0,800517000.0,51133716.0,2024-03-31,0.00832043772768485,0.02275221983590104
ETC.bk,SET,2024-08-13,Utilities - Renewable,Utilities,4256000000.0,1.9,4503302144.0,5085333000.0,656345000.0,153952842.0,2024-03-31,0.03476027525926916,0.03418665616410392
ETE.bk,mai,2024-08-13,Conglomerates,Industrials,548800000.0,0.98,1582678528.0,2505197711.0,1108357095.0,106314654.0,2024-03-31,0.07611079802679506,0.06717387777690252
FANCY.bk,SET,2024-08-13,"Furnishings, Fixtures & Appliances",Consumer Cyclical,209100000.0,0.34,46283424.0,857466557.21,13725669.84,4106251.5999999996,2024-03-31,0.00486672112430094,0.08871970232798679
FE.bk,SET,2024-08-13,Advertising Agencies,Communication Services,1495299968.0,190.0,1426296064.0,1777706000.0,182376000.0,136732208.44,2024-03-31,0.0857077898867319,0.09586523576075717
FLOYD.bk,mai,2024-08-13,Engineering & Construction,Industrials,311110112.0,0.7,15149190.0,566937000.0,92747000.0,5073485.0,2024-03-31,0.010699266116957339,0.33490140396945317
FMT.bk,SET,2024-08-13,Metal Fabrication,Industrials,1680000000.0,35.0,2097570048.0,3040390000.0,1227571000.0,142848450.0,2024-03-31,0.0787990692948386,0.06810187346839919
FNS.bk,SET,2024-08-13,Asset Management,Financial Services,1281666560.0,2.56,17796751360.0,25464039000.0,7618837000.0,744891000.0,2024-03-31,0.041741808246272584,0.04185544793721274
FORTH.bk,SET,2024-08-13,Electronic Components,Technology,8886062080.0,9.5,14464817152.0,11327581000.0,6391825000.0,1015779906.0,2024-03-31,0.20580026767935855,0.07022417880059767
FPI.bk,mai,2024-08-13,Auto Parts,Consumer Cyclical,2950408704.0,1.95,3428649216.0,3553359000.0,1072936000.0,514029000.0,2024-03-31,0.20723441122743982,0.1499217235759355
FPT.bk,SET,2024-08-13,Real Estate - Development,Real Estate,32237991936.0,13.9,83969368064.0,97757144000.0,21499221000.0,3185701000.0,2024-06-30,0.04177534444519293,0.037938846908695485
FSMART.bk,mai,2024-08-13,Telecom Services,Communication Services,3630139648.0,4.82,3469658880.0,2823114000.0,1459758000.0,396882872.0,2024-03-31,0.2911072911257221,0.1143867122753001
FTE.bk,SET,2024-08-13,Security & Protection Services,Industrials,950400064.0,1.44,939868864.0,1240157000.0,255602000.0,138946219.54,2024-03-31,0.14112590920771312,0.14783575120113776
FTI.bk,SET,2024-08-13,Pollution & Treatment Controls,Industrials,953999936.0,2.12,968726080.0,1015607281.67,216130710.93,50464401.4,2024-06-30,0.0631218014973095,0.052093571590433485
FTREIT.bk,SET,2024-08-13,REIT - Industrial,Real Estate,33818916864.0,10.3,46394818560.0,50299830000.0,2857297000.0,3104438723.0,2024-06-30,0.06543577095683319,0.0669134791201994
FVC.bk,mai,2024-08-13,Pollution & Treatment Controls,Industrials,380200064.0,0.7,631132416.0,1174081000.0,293024000.0,97139726.0,2024-03-31,0.1102536226373549,0.15391338416057526
GABLE.bk,SET,2024-08-13,Information Technology Services,Technology,2422072576.0,3.46,1414482688.0,4828430000.0,2365049000.0,305342135.0,2024-03-31,0.12395246005388529,0.21586841436125093
GAHREIT.bk,SET,2024-08-13,REIT - Hotel & Motel,Real Estate,1105650048.0,6.3,1041443008.0,2007502000.0,1833000.0,119173549.07,2024-03-31,0.05941835321281826,0.11443117689067052
GBX.bk,SET,2024-08-13,Capital Markets,Financial Services,686120448.0,0.63,304151136.0,2963265000.0,1421110000.0,105519321.0,2024-03-31,0.068423291433092,0.3469305503432346
GC.bk,SET,2024-08-13,Specialty Chemicals,Basic Materials,2200000000.0,5.0,3258786304.0,2192928000.0,1537914000.0,251072023.0,2024-06-30,0.38330787280882544,0.07704464164827912
GCAP.bk,mai,2024-08-13,Credit Services,Financial Services,261143120.0,0.56,892202816.0,1208397974.0,684959224.0,12249762.0,2024-03-31,0.02340247450155343,0.01372979526664036
GFC.bk,mai,2024-08-13,Medical Care Facilities,Healthcare,1484999936.0,6.75,1221550336.0,649549906.36,65221507.43,111828426.62,2024-03-31,0.19137941408423065,0.09154631072034677
GFPT.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,16048897024.0,12.8,18681290752.0,26048368000.0,3398050000.0,1876583266.69,2024-03-31,0.08285019515796643,0.1004525485739841
GIFT.bk,SET,2024-08-13,Specialty Chemicals,Basic Materials,6016270848.0,3.82,5772362752.0,2159838000.0,124233000.0,314452392.0,2024-03-31,0.1544761346135424,0.0544755077790371
GLAND.bk,SET,2024-08-13,Real Estate Services,Real Estate,8449778176.0,1.3,16141206528.0,30300608000.0,4784066000.0,807818281.0,2024-03-31,0.03165861114723147,0.050046957741274496
GLOBAL.bk,SET,2024-08-13,Home Improvement Retail,Consumer Cyclical,68664553472.0,13.2,78137163776.0,39553126000.0,12924078000.0,3484860149.0,2024-06-30,0.13086686948027582,0.04459926596504367
GPI.bk,SET,2024-08-13,Advertising Agencies,Communication Services,1002000000.0,1.67,637058944.0,1244050703.49,347027250.16,70961348.94000001,2024-03-31,0.07910757369450241,0.1113889846588513
GPSC.bk,SET,2024-08-13,Utilities - Regulated Electric,Utilities,107149737984.0,38.0,236889899008.0,307063717484.0,44123742558.0,11071021388.0,2024-06-30,0.042104748017549445,0.046734881623745894
GRAMMY.bk,SET,2024-08-13,Entertainment,Communication Services,5780647936.0,7.05,7412700160.0,6453332000.0,3018094000.0,387804333.0,2024-03-31,0.11289009174910151,0.052316203897285384
GRAND.bk,SET,2024-08-13,Lodging,Consumer Cyclical,840700864.0,0.09,12730224640.0,18384226000.0,7741935000.0,118386102.0,2024-06-30,0.011124118105772527,0.009299608243205361
GREEN.bk,SET,2024-08-13,Utilities - Renewable,Utilities,809844800.0,0.99,851441984.0,1050480000.0,44782000.0,4107000.0,2024-03-31,0.004083730901324255,0.00482358173214066
GROREIT.bk,SET,2024-08-13,REIT - Hotel & Motel,Real Estate,2661750016.0,8.45,4102201088.0,4891958000.0,1630000.0,328441208.65,2024-03-31,0.0671613864448356,0.08006462911113146
GTB.bk,mai,2024-08-13,Specialty Industrial Machinery,Industrials,662400000.0,0.69,466589472.0,1105238508.78,181923804.79,81893643.26,2024-03-31,0.08869526598689038,0.17551541167221194
GULF.bk,SET,2024-08-13,Utilities - Renewable,Utilities,557322207232.0,47.5,856107384832.0,481851533000.0,75817849000.0,32045824362.0,2024-06-30,0.07892405390189253,0.03743201487309747
GUNKUL.bk,SET,2024-08-13,Utilities - Independent Power Producers,Utilities,18751510528.0,2.18,33344286720.0,33857553000.0,7390759000.0,2286285078.0,2024-06-30,0.08638315158231859,0.06856602143565062
GVREIT.bk,SET,2024-08-13,REIT - Office,Real Estate,4440659968.0,5.45,5823718912.0,12152218000.0,119238000.0,657409015.0,2024-03-31,0.05463393232599074,0.11288474339745057
GYT.bk,SET,2024-08-13,Auto Parts,Consumer Cyclical,1161799936.0,157.0,3214925312.0,8201130000.0,3467567000.0,165933000.0,2024-03-31,0.035054566718558514,0.051613329672275755
HANA.bk,SET,2024-08-13,Electronic Components,Technology,36521385984.0,41.25,27406032896.0,36742217000.0,5488845000.0,1981612956.0,2024-03-31,0.06340477296337815,0.07230572055137623
HARN.bk,mai,2024-08-13,Security & Protection Services,Industrials,1227449856.0,2.1,883641984.0,1775367000.0,247672000.0,136913293.0,2024-03-31,0.0896208294194849,0.15494204154971433
HENG.bk,SET,2024-08-13,Credit Services,Financial Services,3848099840.0,1.01,13067617280.0,15251683000.0,4386266000.0,511621555.0,2024-06-30,0.047087153212803524,0.0391518625038887
HFT.bk,SET,2024-08-13,Auto Parts,Consumer Cyclical,3120976896.0,4.74,1812753024.0,4227346651.0,490522433.0,457228305.0,2024-06-30,0.12235745604451122,0.25222868142902627
HL.bk,mai,2024-08-13,Medical Distribution,Healthcare,2189600000.0,8.05,1856966528.0,1432077075.0,200384008.0,111664737.0,2024-03-31,0.09065954822005992,0.0601328754806721
HMPRO.bk,SET,2024-08-13,Home Improvement Retail,Consumer Cyclical,104552038400.0,7.95,122022346752.0,66448599000.0,20409271000.0,8747845265.0,2024-06-30,0.19000810057436113,0.07169051815385298
HPT.bk,mai,2024-08-13,"Furnishings, Fixtures & Appliances",Consumer Cyclical,324418720.0,0.49,282957792.0,374036379.0,36136484.0,28632629.0,2024-03-31,0.08473701656521675,0.10119045952973792
HTC.bk,SET,2024-08-13,Beverages - Non-Alcoholic,Consumer Defensive,6269967872.0,15.6,6855924736.0,6911157000.0,1608494000.0,732516573.0,2024-03-31,0.1381412646815383,0.10684431367129874
HTECH.bk,SET,2024-08-13,Tools & Accessories,Industrials,1044000000.0,3.48,931527744.0,1820200484.0,196523959.0,88475466.0,2024-03-31,0.054490820454523727,0.09497888449364317
HUMAN.bk,SET,2024-08-13,Software - Application,Technology,7850368000.0,9.05,7370974720.0,4359386000.0,352997000.0,395721000.0,2024-03-31,0.09877248564729985,0.0536863868120823
I2.bk,mai,2024-08-13,Information Technology Services,Technology,743400000.0,1.77,1493591040.0,1910626000.0,397809000.0,163750637.0,2024-06-30,0.10824219783357802,0.10963552446056452
ICC.bk,SET,2024-08-13,Apparel Retail,Consumer Cyclical,11600370688.0,31.75,10119990272.0,34827907000.0,1772332000.0,1064753430.0,2024-06-30,0.032211009186801316,0.10521289066314234
ICHI.bk,SET,2024-08-13,Beverages - Non-Alcoholic,Consumer Defensive,18979999744.0,14.6,18344402944.0,7377536000.0,1350199000.0,1701669423.0,2024-06-30,0.2823252496085751,0.09276232255662341
ICN.bk,SET,2024-08-13,Telecom Services,Communication Services,1276989952.0,1.9,1272118784.0,1948813000.0,801194000.0,210060479.0,2024-03-31,0.18304025900581988,0.16512646589455596
IFS.bk,SET,2024-08-13,Credit Services,Financial Services,1144919936.0,2.32,2577370624.0,3679996366.0,1881210144.0,197265295.0,2024-06-30,0.10966578050651758,0.0765374188574596
IHL.bk,SET,2024-08-13,Auto Parts,Consumer Cyclical,1221180416.0,2.06,3074080512.0,3850171000.0,2043168000.0,94872395.0,2024-03-31,0.05250262174440219,0.030862039764298795
III.bk,SET,2024-08-13,Integrated Freight & Logistics,Industrials,4031178240.0,5.15,4635156480.0,4834975340.0,715697537.0,829174309.0,2024-06-30,0.20129118468196694,0.17888809419439491
ILINK.bk,SET,2024-08-13,Communication Equipment,Technology,2799704832.0,5.15,9052142592.0,13462478794.0,5544790657.0,1179599860.0,2024-03-31,0.14898286464298008,0.13031167461309032
ILM.bk,SET,2024-08-13,"Furnishings, Fixtures & Appliances",Consumer Cyclical,8029499904.0,15.9,11487878144.0,12550934000.0,2894853000.0,1141278230.0,2024-06-30,0.11819269432391878,0.09934630361622332
IMH.bk,mai,2024-08-13,Medical Care Facilities,Healthcare,1070009984.0,5.0,1953954048.0,1972593679.31,295326954.12,50918686.07,2024-03-31,0.030358132851071706,0.026059305807175255
IMPACT.bk,SET,2024-08-13,REIT - Specialty,Real Estate,16455750656.0,11.1,19247663104.0,20710866560.0,4360467609.0,990734634.0,2024-03-31,0.060593911926498045,0.051472982909499705
IND.bk,mai,2024-08-13,Engineering & Construction,Industrials,283500000.0,0.81,77212000.0,741584000.0,302992000.0,11533457.0,2024-03-31,0.026296551236684663,0.14937389265917214
INET.bk,SET,2024-08-13,Information Technology Services,Technology,2134119552.0,4.26,6300235776.0,15186777477.0,4137723990.0,923075198.0,2024-03-31,0.08354337311210086,0.14651438943227257
INGRS.bk,SET,2024-08-13,Auto Parts,Consumer Cyclical,477490240.0,0.33,3621796096.0,6966894000.0,3078629000.0,291363411.0,2024-04-30,0.07493404153266303,0.0804472154911727
INOX.bk,SET,2024-08-13,Steel,Basic Materials,3586026752.0,0.46,355192864.0,11661323043.0,2332671559.0,88185280.0,2024-06-30,0.009453164817149685,0.24827435722357305
INSET.bk,SET,2024-08-13,Information Technology Services,Technology,1674312320.0,2.06,1478483968.0,1989173978.75,510591545.87,115257123.96,2024-06-30,0.07795109788738719,0.077956289317031
INTUCH.bk,SET,2024-08-13,Telecom Services,Communication Services,267758616576.0,83.5,265025961984.0,41162001000.0,20951000.0,15635275018.0,2024-06-30,0.380040738337986,0.058995258053035286
IP.bk,mai,2024-08-13,Biotechnology,Healthcare,2094490240.0,3.46,2323519488.0,2961813000.0,480761000.0,69220132.0,2024-03-31,0.027899508756769307,0.029791070123359343
IRC.bk,SET,2024-08-13,Auto Parts,Consumer Cyclical,2441041664.0,12.7,708323392.0,4975559000.0,688251000.0,243668382.0,2024-03-31,0.056834820824629345,0.3440072497281016
IRCP.bk,mai,2024-08-13,Information Technology Services,Technology,324210112.0,0.52,399854336.0,1260984000.0,625471000.0,62292152.0,2024-03-31,0.09801869041231258,0.1557871114345
IRPC.bk,SET,2024-08-13,Oil & Gas Refining & Marketing,Energy,28370733056.0,1.39,102458359808.0,193335965000.0,54075947000.0,2234368614.0,2024-06-30,0.016044580821467366,0.02180757742156965
IT.bk,SET,2024-08-13,Electronics & Computer Distribution,Technology,1886954880.0,5.15,3265689856.0,3940971000.0,2289396000.0,144307157.0,2024-03-31,0.08737547916382847,0.04418887382550023
ITC.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,67800002560.0,22.6,52752211968.0,26461382000.0,2324603000.0,3393646000.0,2024-06-30,0.14060061617997993,0.06433182369790708
ITD.bk,SET,2024-08-13,Engineering & Construction,Industrials,2956727296.0,0.56,49716948992.0,120298016000.0,74035470000.0,2731089000.0,2024-03-31,0.05903455897131126,0.05493275543596736
ITEL.bk,SET,2024-08-13,Telecom Services,Communication Services,3000089088.0,2.16,7536039424.0,9223134842.0,3684847515.0,643335277.0,2024-03-31,0.11616141218669568,0.08536782264582803
ITNS.bk,mai,2024-08-13,Information Technology Services,Technology,292600000.0,1.4,117375000.0,554817000.0,80346000.0,78553024.0,2024-03-31,0.16555916799973022,0.6692483407880724
ITTHI.bk,mai,2024-08-13,"Furnishings, Fixtures & Appliances",Consumer Cyclical,445500000.0,1.65,326744736.0,441917167.0,56648288.0,39255868.0,2023-09-30,0.10189213336382667,0.1201423119483706
J.bk,SET,2024-08-13,Real Estate Services,Real Estate,2118058496.0,1.45,4151963136.0,6164901000.0,571941000.0,345730113.0,2024-03-31,0.06181523075437693,0.08326907096123119
JAK.bk,mai,2024-08-13,Real Estate - Development,Real Estate,371200000.0,1.16,662395712.0,831795116.0,126784567.0,59168096.0,2024-03-31,0.08392512152325256,0.08932439466033258
JAS.bk,SET,2024-08-13,Telecom Services,Communication Services,21061857280.0,2.54,19847843840.0,17994397000.0,4457690000.0,22616306871.0,2024-03-31,1.6707391887111098,1.1394843214868824
JCK.bk,SET,2024-08-13,Real Estate - Development,Real Estate,1292935040.0,0.34,6192851968.0,9097491000.0,3840008000.0,1562177983.0,2024-03-31,0.2971341957739093,0.2522550177320822
JCT.bk,SET,2024-08-13,Household & Personal Products,Consumer Defensive,1083374976.0,80.25,790686016.0,1589426000.0,106905000.0,130828630.0,2024-03-31,0.08824740425262104,0.16546217759338747
JDF.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,1284000000.0,2.14,1243458048.0,823346000.0,81836000.0,52021359.0,2024-03-31,0.07015597766719261,0.041836038685560864
JMART.bk,SET,2024-08-13,Specialty Retail,Consumer Cyclical,16835655680.0,11.5,48418689024.0,59914404000.0,12947080000.0,3635866544.0,2024-06-30,0.07741268257054627,0.07509221371519965
JMT.bk,SET,2024-08-13,Credit Services,Financial Services,18246750208.0,12.5,24288151552.0,39836303000.0,6532052000.0,2733256361.0,2024-06-30,0.08206929382678506,0.11253455641316315
JR.bk,SET,2024-08-13,Engineering & Construction,Industrials,2432000000.0,3.2,2260534016.0,3824836000.0,2019788000.0,51211643.0,2024-03-31,0.028371346911550275,0.02265466594951695
JSP.bk,mai,2024-08-13,Packaged Foods,Consumer Defensive,915891136.0,1.93,1238606080.0,1371711000.0,209455000.0,44761058.0,2024-03-31,0.03851221933894082,0.036138251477015194
JTS.bk,SET,2024-08-13,Telecom Services,Communication Services,44330176512.0,62.75,46172966912.0,2847399000.0,1824134000.0,519643094.0,2024-06-30,0.5078284647671913,0.011254271249027075
JUBILE.bk,mai,2024-08-13,Luxury Goods,Consumer Cyclical,1899575552.0,10.9,1336006656.0,2108941000.0,303266000.0,220540246.06,2024-03-31,0.12213728719730849,0.16507421207039255
K.bk,mai,2024-08-13,Specialty Business Services,Industrials,582319488.0,1.06,540306560.0,755855489.0,270723858.0,61537695.0,2024-03-31,0.12684741844837572,0.1138940363781628
KAMART.bk,SET,2024-08-13,Household & Personal Products,Consumer Defensive,16554956800.0,12.9,14373118976.0,4488260000.0,764745000.0,985020540.0,2024-03-31,0.2645405054095391,0.06853213569335725
KBS.bk,SET,2024-08-13,Confectioners,Consumer Defensive,3000000000.0,5.0,8412462080.0,14033789000.0,4658636000.0,1701101256.0,2024-06-30,0.1814478394112608,0.2022120563306004
KCAR.bk,SET,2024-08-13,Rental & Leasing Services,Industrials,1134999936.0,4.54,4144618240.0,5865032851.04,1450103137.96,259062520.5,2024-03-31,0.0586787417549326,0.06250576180931926
KCC.bk,mai,2024-08-13,Asset Management,Financial Services,1252400000.0,2.02,2091671936.0,2729917681.0,46564074.0,177395531.0,2024-06-30,0.06610963629140511,0.08481039877565198
KCE.bk,SET,2024-08-13,Electronic Components,Technology,46397030400.0,39.25,44489744384.0,19303404000.0,4208038000.0,2183545622.0,2024-03-31,0.14465006161493535,0.04907975202449749
KCG.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,4986749952.0,9.15,6121122816.0,5325834000.0,2317336000.0,481992142.0,2024-03-31,0.1602102251688384,0.07874243933484246
KCM.bk,mai,2024-08-13,Metal Fabrication,Industrials,183600000.0,0.27,380208640.0,670034213.09,199613794.61,676940.6500000004,2024-03-31,0.001439012048387055,0.0017804452050326903
KDH.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,1788192512.0,92.25,1185360896.0,923680000.0,150525000.0,153888408.0,2024-03-31,0.1990395302364985,0.12982409704866796
KGI.bk,SET,2024-08-13,Capital Markets,Financial Services,8086545408.0,4.06,7005930496.0,17955098000.0,8593725000.0,1308288052.0,2024-03-31,0.13975386431028866,0.18674008438236153
KIAT.bk,SET,2024-08-13,Trucking,Industrials,1050739392.0,0.34,762845888.0,1351149106.89,94204366.54,126543168.85000001,2024-06-30,0.10067520455574179,0.16588300578215873
KISS.bk,SET,2024-08-13,Household & Personal Products,Consumer Defensive,2400039936.0,4.0,1693319808.0,1423919764.0,313009702.0,186300859.0,2024-03-31,0.1677011176445713,0.11002107110531126
KJL.bk,mai,2024-08-13,Metal Fabrication,Industrials,1600786176.0,6.9,1669901824.0,1106695293.0,384389010.0,191849326.0,2024-03-31,0.26560661386355405,0.11488658988374158
KK.bk,mai,2024-08-13,Grocery Stores,Consumer Defensive,374324992.0,1.55,503222976.0,461544114.12,198271186.84,14213144.36,2024-06-30,0.053986349856944546,0.028244227783430935
KLINIQ.bk,mai,2024-08-13,Personal Services,Consumer Cyclical,7095000064.0,32.25,6522333696.0,3051148859.0,838853786.0,372589640.0,2024-03-31,0.16841769642181906,0.05712520354922975
KOOL.bk,mai,2024-08-13,"Furnishings, Fixtures & Appliances",Consumer Cyclical,854676032.0,0.36,1269793024.0,2101667000.0,290711000.0,109278490.0,2024-03-31,0.06034298458935501,0.08606008060727856
KPNPF.bk,SET,2024-08-13,REIT - Office,Real Estate,435600000.0,2.42,315133888.0,1696189315.0,39386164.0,25105651.0,2024-03-31,0.01515306811484933,0.0796666177647007
KSL.bk,SET,2024-08-13,Confectioners,Consumer Defensive,8026618368.0,1.82,28704737280.0,45875921000.0,15083108000.0,1573446944.0,2024-01-31,0.05109786312799678,0.05481488747490811
KTBSTMR.bk,SET,2024-08-13,REIT - Diversified,Real Estate,1959750016.0,6.5,3009120000.0,4473430000.0,126127000.0,285342364.42,2024-03-31,0.06563664056082588,0.09482585088663796
KTIS.bk,SET,2024-08-13,Confectioners,Consumer Defensive,11734400000.0,3.04,22196119552.0,16624251000.0,7515954000.0,110358667.0,2024-06-30,0.012116278926785106,0.004971980203181778
KTMS.bk,mai,2024-08-13,Medical Care Facilities,Healthcare,678000000.0,2.26,607883008.0,656380000.0,125814000.0,23480042.0,2023-09-30,0.04425470535239725,0.03862592257225917
KUMWEL.bk,mai,2024-08-13,Security & Protection Services,Industrials,786900032.0,1.83,980550976.0,893162000.0,128543000.0,58191932.0,2024-03-31,0.07610578863460102,0.05934615682846457
KUN.bk,mai,2024-08-13,Real Estate - Development,Real Estate,1048753984.0,1.4,2960164352.0,2902332988.0,979277733.0,42341792.0,2024-06-30,0.02201797992538701,0.014303865247006393
KWC.bk,SET,2024-08-13,Real Estate Services,Real Estate,1620000000.0,270.0,1432899968.0,892211000.0,60780000.0,130472401.0,2024-06-30,0.15692510984074445,0.0910547867358177
KWM.bk,mai,2024-08-13,Farm & Heavy Construction Machinery,Industrials,600911552.0,1.23,558457024.0,665860000.0,98245000.0,36899809.0,2024-03-31,0.06500851633589669,0.06607457228436614
KYE.bk,SET,2024-08-13,"Furnishings, Fixtures & Appliances",Consumer Cyclical,5702400000.0,288.0,809550976.0,11256235000.0,853799000.0,742442007.0,2024-06-30,0.07137193701552214,0.9171034672435501
LALIN.bk,SET,2024-08-13,Real Estate - Development,Real Estate,5596243968.0,6.05,11435621376.0,17265077965.219997,4068287164.69,901404603.9,2024-03-31,0.06830483391945552,0.07882427847705614
LANNA.bk,SET,2024-08-13,Thermal Coal,Energy,7455000064.0,14.2,7792123392.0,16223461000.0,3418211000.0,4825899667.0,2024-03-31,0.3768688363757053,0.6193304987899247
LDC.bk,mai,2024-08-13,Medical Care Facilities,Healthcare,276000000.0,0.46,429125760.0,542104885.32,60831035.2,33395946.85,2024-03-31,0.06939073635867211,0.07782321632241328
LEE.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,2155151872.0,2.36,1146674816.0,3092431807.0,191668290.0,104033506.0,2023-12-31,0.03586418037537667,0.09072624997809318
LEO.bk,mai,2024-08-13,Integrated Freight & Logistics,Industrials,1153119616.0,3.66,1610095360.0,1679703000.0,369993000.0,107358000.0,2024-03-31,0.08197081796733628,0.0666780382498587
LH.bk,SET,2024-08-13,Real Estate - Development,Real Estate,63333412864.0,5.3,137078538240.0,139415211000.0,36224012000.0,9890332866.0,2024-03-31,0.09584473251444632,0.07215084865206103
LHHOTEL.bk,SET,2024-08-13,REIT - Hotel & Motel,Real Estate,12377255936.0,11.8,22383683584.0,22691304000.0,207045000.0,2148928520.0,2024-03-31,0.09557479835114868,0.09600423951382461
LHK.bk,SET,2024-08-13,Steel,Basic Materials,1401780096.0,3.66,1176203008.0,1996030681.0,453433593.0,154737182.0,2024-03-31,0.10030952554216153,0.13155652633733106
