ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice,MF_Rank_EY,MF_Rank_ROC,MF_Rank,clusterno_kmeans
AVT,us,2025-03-06,Electronics & Computer Distribution,Technology,6863664128.0,1.99,0.01413,0.8748574,57.584,0.06448,2.395,3.54,1870575000.0,5866296000.0,722303000.0,2024-12-31,1088186000.0,0.121,0.9148228491264716,49.09000015258789,50.103790283203125,0.1052357729821595,0.0933585424908855,0.1585430143005972,13.305084788866637,13.867231681522004,0.9797661988267762,0.0405377876108051,1289.0,995.0,2284.0,1
AZN,us,2025-03-06,Drug Manufacturers - General,Healthcare,144799694848.0,3.563,0.1301,2.9638076,74.527,0.17593999,0.927,2.25,78208000000.0,-2039000000.0,10003000000.0,2024-12-31,7275000000.0,0.0739,0.0806503552691144,77.95999908447266,81.88043975830078,0.0690816372955786,0.1313263926269217,0.0502418185869573,33.06533292643229,34.648888481987846,0.9521199362704854,0.0457029251134207,976.0,957.0,1933.0,1
BBCP,us,2025-03-06,Engineering & Construction,Industrials,713568320.0,0.812,0.03806,1.0365955,115.315,0.047670003,1.995,0.26,785630000.0,56029000.0,49347000.0,2024-10-31,43090000.0,0.0624,1.1110748196551048,6.260000228881836,4.660228252410889,0.0691552562198949,0.0586306330711131,0.0603866494521505,20.953847034160905,24.07692395723783,1.3432818930367485,0.1297124553212739,978.0,559.0,1537.0,3
BBGI,us,2025-03-06,Broadcasting,Communication Services,286844736.0,15.691,0.0107,0.06844339,207.861,0.01773,1.601,1.86,483903425.0,32882642.0,14983356.0,2024-09-30,-5670884.0,0.0194,-0.9540310116012362,6.5,12.0,0.0522350739600115,0.0289933435840869,-0.0197698729949849,-4.941397849462366,3.4946236559139785,0.5416666666666666,2.414,712.0,185.0,897.0,0
BBSI,us,2025-03-06,Staffing & Employment Services,Industrials,150928992.0,22.209,0.0463,1.4075562,12.132,0.25202,1.325,1.98,270066000.0,116546000.0,59781000.0,2024-12-31,-4073000.0,0.146,0.9510736719992158,39.22999954223633,34.50450897216797,0.3960869227828673,0.1546278956680082,-0.0269862002391164,8.596464415270873,19.813131081937534,1.1369528421308657,0.5661228717601449,1548.0,1252.0,2800.0,1
BCG,us,2025-03-06,Asset Management,Financial Services,75516584.0,0.413,-0.02684,30.675674,162.509,-0.36806,0.728,-0.31,47776000.0,-1871000.0,37858.0,2024-09-30,-240259.0,0.0263,-0.6845983900849568,2.2699999809265137,3.2699999809265137,0.0005013203457402,0.0008247031913734,-0.0031815395675206,-5.990322519117786,-7.322580583633915,0.6941896006627307,0.1819383275199111,5.0,115.0,120.0,0
BCPC,us,2025-03-06,Specialty Chemicals,Basic Materials,5833211904.0,1.522,0.13471,4.934091,18.092,0.11659,1.99,3.93,1261601000.0,156085000.0,182909000.0,2024-12-31,146338000.0,0.1144,0.741599489333474,174.42999267578125,167.75241088867188,0.0313564813022777,0.1290194020396618,0.0250870365089346,43.996944701216606,44.38422205490617,1.0398061747770702,0.0087255636295817,378.0,1102.0,1480.0,3
BECN,us,2025-03-06,Industrial Distribution,Industrials,10392029184.0,1.345,0.037049998,3.5150318,173.742,0.18957001,1.971,5.68,3773800000.0,1566500000.0,665400000.0,2024-12-31,292800000.0,0.1435,1.1021306198568794,113.87999725341795,81.58000183105469,0.0640298432787773,0.1245997415875512,0.0281754405049984,19.812499516446827,20.049295291094715,1.395930310093077,0.0118106781914207,899.0,1166.0,2065.0,1
BELFA,us,2025-03-06,Electronic Components,Technology,1312571008.0,5.519,0.07659,2.7224984,72.454,0.12586,2.917,3.1,576259000.0,245461000.0,68156000.0,2024-12-31,59956000.0,0.1298,1.3237040183599773,78.27999877929688,83.65327453613281,0.0519255717097173,0.0829430949715231,0.0456782906483334,23.47128992880544,25.25161250945061,0.9357672991687248,0.070503322509755,706.0,987.0,1693.0,1
BELFB,us,2025-03-06,Electronic Components,Technology,1334137984.0,5.519,0.07659,2.7823184,72.454,0.12586,2.917,3.1,576259000.0,245461000.0,68156000.0,2024-12-31,59956000.0,0.1298,1.7234025834946332,80.0,63.21111297607422,0.051086170109373,0.0829430949715231,0.0449398793221076,24.026129032258066,25.806451612903224,1.265600243904588,0.0689875,692.0,987.0,1679.0,3
BGC,us,2025-03-06,Capital Markets,Financial Services,5445990400.0,1.904,0.05847,5.250404,136.82,0.124639995,1.559,0.25,1738289000.0,879975000.0,185101000.0,2024-12-31,243295000.0,0.0524,0.9195040668683636,9.75,9.47126293182373,0.0339884917902168,0.0706960795397255,0.0446741514637998,31.384,39.0,1.0294297677281985,0.1952820512820512,430.0,577.0,1007.0,3
BIDU,us,2025-03-06,Internet Content & Information,Communication Services,226843000832.0,45.924,0.17848,0.12089696,27.969,0.088520005,2.086,9.05,245198000000.0,93689000000.0,22745000000.0,2024-09-30,18201000000.0,0.0515,0.5470805681628658,91.87999725341795,81.01000213623047,0.1002675855837622,0.0671167675360813,0.0802361101433306,5.078010746234029,10.152485884355576,1.1341809015003848,0.4998258747585194,1268.0,544.0,1812.0,1
BIOX,us,2025-03-06,Agricultural Inputs,Basic Materials,567154624.0,0.497,0.00368,0.8914101,82.477,0.00617,1.325,0.02,451400000.0,94900000.0,33025089.0,2024-12-31,12215195.0,0.122,0.5468866597401802,4.400000095367432,10.100000381469728,0.0582294273950942,0.0604522954420648,0.0215376803487015,195.1500047683716,220.0000047683716,0.4356435573448122,0.1129545430063216,818.0,858.0,1676.0,0
BJRI,us,2025-03-06,Restaurants,Consumer Cyclical,1294640640.0,1.149,0.01229,2.214452,135.294,0.04536,0.405,0.7,961499000.0,-116744000.0,32494000.0,2024-12-31,24572000.0,0.0124,0.9183792319072086,36.09999847412109,29.520000457763672,0.0250988567761938,0.0384655906150303,0.0189797842280001,49.92999782017299,51.57142639160156,1.222899658344243,0.0318282561929657,296.0,201.0,497.0,3
BL,us,2025-03-06,Software - Application,Technology,3080373504.0,14.104,0.24669,6.745887,189.713,0.43345,2.587,1.45,732632000.0,670161000.0,20256000.0,2024-12-31,163996000.0,-0.0068,1.0484537103101006,47.970001220703125,47.91999816894531,0.0065758259424374,0.0144397640991935,0.0532389983834895,23.355862910829742,33.08275946255388,1.001043469400427,0.2940170865351766,53.0,80.0,133.0,3
BLBD,us,2025-03-06,Farm & Heavy Construction Machinery,Industrials,1042863232.0,4.239,0.08048,6.036454,52.458,0.84706,1.442,3.21,204364000.0,101431000.0,134417000.0,2024-12-31,120352000.0,0.1457,1.0212183232571972,33.779998779296875,46.31999969482422,0.128892261109077,0.4395657221341094,0.1154053535564671,9.202803358036409,10.523364105699962,0.7292745898500392,0.125488459241686,1385.0,1519.0,2904.0,1
BLKB,us,2025-03-06,Software - Application,Technology,4193956608.0,1.397,-0.24507,22.172579,784.306,-0.59571,0.78,-5.6,1519407000.0,-275789000.0,134854000.0,2024-12-31,228768000.0,0.033,0.948259619129303,65.01000213623047,81.47000122070312,0.0321543622417945,0.1084368351053136,0.0545470593481161,-11.359464667184014,-11.6089289528983,0.7979624544268468,0.0214890009859181,393.0,654.0,1047.0,0
BLMN,us,2025-03-06,Restaurants,Consumer Cyclical,2954484992.0,0.825,-0.03241,5.4164057,1639.311,-0.16927,0.337,-0.61,3064286000.0,-631817000.0,204099000.0,2024-12-31,7395000.0,0.1219,1.240181314632988,8.649999618530273,16.533586502075195,0.0690810752305896,0.0839061052782173,0.0025029742984052,-12.82786822709881,-14.180327243492252,0.5231774495778383,0.0953757267494742,975.0,962.0,1937.0,1
BOOM,us,2025-03-06,Conglomerates,Industrials,457063360.0,0.706,-0.14693,0.6701115,26.541,-0.29333,2.533,-8.2,382315000.0,174920000.0,12993000.0,2024-12-31,29312000.0,0.0371,0.6320192282305882,8.300000190734863,10.9399995803833,0.028427130978077,0.0233169129720853,0.0641311524074036,-0.9260975842359592,-1.0121951452115687,0.7586837759681211,0.0850602390091622,343.0,252.0,595.0,0
BPYPN,us,2025-03-06,Real Estate Services,Real Estate,98991038464.0,5.113,-0.05491,0.609439,116.352,-0.055040002,0.887,2.196,92874000000.0,-5105000000.0,3650000000.0,2024-09-30,323000000.0,0.0342,0.3732021860055835,13.829999923706056,12.6899995803833,0.0368720245452056,0.0415864371247251,0.0032629216241373,3.9694899470428298,6.297814172908039,1.0898345453915548,0.3697035450619047,474.0,319.0,793.0,3
BPYPO,us,2025-03-06,Real Estate Services,Real Estate,99257688064.0,5.113,-0.05491,0.6438108,116.352,-0.055040002,0.887,2.196,92874000000.0,-5105000000.0,3650000000.0,2024-09-30,323000000.0,0.0342,0.6421635654821958,14.609999656677246,13.270000457763672,0.03677297014662,0.0415864371247251,0.0032541559883173,4.324681082275613,6.653005308140822,1.1009795895017924,0.3499657850890635,472.0,319.0,791.0,3
BPYPP,us,2025-03-06,Real Estate Services,Real Estate,99572211712.0,5.113,-0.05491,0.684352,116.352,-0.055040002,0.887,2.196,92874000000.0,-5105000000.0,3650000000.0,2024-09-30,323000000.0,0.0342,0.4694533974234218,15.529999732971191,14.279999732971191,0.0366568135551429,0.0415864371247251,0.0032438769255647,4.743624650715479,7.071948876580688,1.087535015642463,0.3292337468071407,469.0,319.0,788.0,3
BRKR,us,2025-03-06,Medical Devices,Healthcare,9201254400.0,1.279,0.0336,3.991314,127.766,0.0705,1.602,0.76,3753500000.0,771900000.0,375200000.0,2024-12-31,136000000.0,0.1412,0.6585764178824162,46.869998931884766,63.95477294921875,0.0407770488336894,0.0829097980289035,0.0147805933938746,59.98815648932207,61.67105122616417,0.732861626591973,0.0272882447012372,542.0,1044.0,1586.0,0
